Mirna Name,Transcript Id,Gene Id,Gene name,miTG score
hsa-let-7b-5p,ENST00000305031,ENSG00000198108,CHSY3,0.913245562
hsa-let-7b-5p,ENST00000576183,ENSG00000141179,PCTP,0.913198493
hsa-let-7b-5p,ENST00000263846,ENSG00000011347,SYT7,0.912237554
hsa-let-7b-5p,ENST00000527748,ENSG00000156097,GPR61,0.911992521
hsa-let-7b-5p,ENST00000502346,ENSG00000174695,TMEM167A,0.911880032
hsa-let-7b-5p,ENST00000394877,ENSG00000145331,TRMT10A,0.911510922
hsa-let-7b-5p,ENST00000372842,ENSG00000167123,CERCAM,0.910479751
hsa-let-7b-5p,ENST00000346234,ENSG00000134996,OSTF1,0.910428608
hsa-let-7b-5p,ENST00000548971,ENSG00000139546,TARBP2,0.910280311
hsa-let-7b-5p,ENST00000239223,ENSG00000120129,DUSP1,0.910227305
hsa-let-7b-5p,ENST00000568530,ENSG00000090857,PDPR,0.9102203
hsa-let-7b-5p,ENST00000488922,ENSG00000158865,SLC5A11,0.908925286
hsa-let-7b-5p,ENST00000369124,ENSG00000023902,PLEKHO1,0.908707787
hsa-let-7b-5p,ENST00000375001,ENSG00000204291,COL15A1,0.908169057
hsa-let-7b-5p,ENST00000549258,ENSG00000134294,SLC38A2,0.907952331
hsa-let-7b-5p,ENST00000423981,ENSG00000178171,AMER3,0.907765766
hsa-let-7b-5p,ENST00000267199,ENSG00000139719,VPS33A,0.907704387
hsa-let-7b-5p,ENST00000553471,ENSG00000100626,GALNT16,0.907489195
hsa-let-7b-5p,ENST00000248211,ENSG00000256223,ZNF10,0.907217445
hsa-let-7b-5p,ENST00000306901,ENSG00000175344,CHRNA7,0.905769409
hsa-let-7b-5p,ENST00000368850,ENSG00000112394,SLC16A10,0.905741295
hsa-let-7b-5p,ENST00000504499,ENSG00000169862,CTNND2,0.905685646
hsa-let-7b-5p,ENST00000523217,ENSG00000145863,GABRA6,0.905662953
hsa-let-7b-5p,ENST00000335997,ENSG00000102034,ELF4,0.905609888
hsa-let-7b-5p,ENST00000370905,ENSG00000124743,KLHL31,0.904932412
hsa-let-7b-5p,ENST00000261867,ENSG00000104154,SLC30A4,0.90420451
hsa-let-7b-5p,ENST00000567389,ENSG00000186073,C15orf41,0.904034991
hsa-let-7b-5p,ENST00000606788,ENSG00000064601,CTSA,0.90389805
hsa-let-7b-5p,ENST00000600321,ENSG00000221923,ZNF880,0.903699574
hsa-let-7b-5p,ENST00000377072,ENSG00000078403,MLLT10,0.902021208
hsa-let-7b-5p,ENST00000328945,ENSG00000184860,SDR42E1,0.901316643
hsa-let-7b-5p,ENST00000249700,ENSG00000128872,TMOD2,0.900872821
hsa-let-7b-5p,ENST00000306176,ENSG00000170044,ZPLD1,0.900491844
hsa-let-7b-5p,ENST00000394961,ENSG00000163104,SMARCAD1,0.89970866
hsa-let-7b-5p,ENST00000381883,ENSG00000205808,PPAPDC2,0.899417328
hsa-let-7b-5p,ENST00000397277,ENSG00000134072,CAMK1,0.899304081
hsa-let-7b-5p,ENST00000223023,ENSG00000106299,WASL,0.899259287
hsa-let-7b-5p,ENST00000441535,ENSG00000094963,FMO2,0.898709788
hsa-let-7b-5p,ENST00000368192,ENSG00000117036,ETV3,0.898487979
hsa-let-7b-5p,ENST00000371279,ENSG00000162396,PARS2,0.898021246
hsa-let-7b-5p,ENST00000340209,ENSG00000078328,RBFOX1,0.897273926
hsa-let-7b-5p,ENST00000414144,ENSG00000010539,ZNF200,0.896779938
hsa-let-7b-5p,ENST00000430195,ENSG00000174151,CYB561D1,0.895918356
hsa-let-7b-5p,ENST00000390672,ENSG00000212123,PRR22,0.895796862
hsa-let-7b-5p,ENST00000361070,ENSG00000168411,RFWD3,0.895768329
hsa-let-7b-5p,ENST00000558658,ENSG00000259288,RP11-133K1.2,0.895425551
hsa-let-7b-5p,ENST00000299427,ENSG00000166340,TPP1,0.895375179
hsa-let-7b-5p,ENST00000389194,ENSG00000198862,LTN1,0.895296448
hsa-let-7b-5p,ENST00000318887,ENSG00000179021,C3orf38,0.895066561
hsa-let-7b-5p,ENST00000366684,ENSG00000143632,ACTA1,0.894924431
hsa-let-7b-5p,ENST00000444294,ENSG00000119283,TRIM67,0.894607869
hsa-let-7b-5p,ENST00000515682,ENSG00000125089,SH3TC1,0.893725914
hsa-let-7b-5p,ENST00000264228,ENSG00000128039,SRD5A3,0.893699442
hsa-let-7b-5p,ENST00000405977,ENSG00000132640,BTBD3,0.893688588
hsa-let-7b-5p,ENST00000513458,ENSG00000153006,SREK1IP1,0.893675267
hsa-let-7b-5p,ENST00000304567,ENSG00000171848,RRM2,0.893399151
hsa-let-7b-5p,ENST00000441972,ENSG00000100100,PIK3IP1,0.893302927
hsa-let-7b-5p,ENST00000374866,ENSG00000204262,COL5A2,0.89294381
hsa-let-7b-5p,ENST00000371236,ENSG00000173406,DAB1,0.891357784
hsa-let-7b-5p,ENST00000303407,ENSG00000169925,BRD3,0.891347874
hsa-let-7b-5p,ENST00000449193,ENSG00000180592,SKIDA1,0.891151004
hsa-let-7b-5p,ENST00000263026,ENSG00000103319,EEF2K,0.891029684
hsa-let-7b-5p,ENST00000444832,ENSG00000169016,E2F6,0.890738413
hsa-let-7b-5p,ENST00000377200,ENSG00000188647,PTAR1,0.890616322
hsa-let-7b-5p,ENST00000509722,ENSG00000073331,ALPK1,0.890479802
hsa-let-7b-5p,ENST00000339600,ENSG00000189043,NDUFA4,0.890173452
hsa-let-7b-5p,ENST00000375820,ENSG00000187498,COL4A1,0.889837795
hsa-let-7b-5p,ENST00000311946,ENSG00000172548,NIPAL4,0.889536211
hsa-let-7b-5p,ENST00000347617,ENSG00000137309,HMGA1,0.889529445
hsa-let-7b-5p,ENST00000296499,ENSG00000164100,NDST3,0.889430278
hsa-let-7b-5p,ENST00000371327,ENSG00000119969,HELLS,0.888903304
hsa-let-7b-5p,ENST00000225719,ENSG00000108582,CPD,0.887573061
hsa-let-7b-5p,ENST00000361924,ENSG00000144674,GOLGA4,0.887018284
hsa-let-7b-5p,ENST00000367771,ENSG00000000457,SCYL3,0.886441517
hsa-let-7b-5p,ENST00000325602,ENSG00000181631,P2RY13,0.886371737
hsa-let-7b-5p,ENST00000399218,ENSG00000141441,GAREM,0.886236135
hsa-let-7b-5p,ENST00000445655,ENSG00000141698,NT5C3B,0.88621275
hsa-let-7b-5p,ENST00000426548,ENSG00000182963,GJC1,0.885924075
hsa-let-7b-5p,ENST00000338581,ENSG00000115155,OTOF,0.885900213
hsa-let-7b-5p,ENST00000403627,ENSG00000133193,FAM104A,0.885391881
hsa-let-7b-5p,ENST00000194672,ENSG00000082269,FAM135A,0.885180022
hsa-let-7b-5p,ENST00000337435,ENSG00000170113,NIPA1,0.885148085
hsa-let-7b-5p,ENST00000270642,ENSG00000142549,IGLON5,0.885147683
hsa-let-7b-5p,ENST00000471308,ENSG00000090097,PCBP4,0.884799189
hsa-let-7b-5p,ENST00000339486,ENSG00000101782,RIOK3,0.884636798
hsa-let-7b-5p,ENST00000367558,ENSG00000143333,RGS16,0.884632887
hsa-let-7b-5p,ENST00000216214,ENSG00000100376,FAM118A,0.884502071
hsa-let-7b-5p,ENST00000225964,ENSG00000108821,COL1A1,0.88423774
hsa-let-7b-5p,ENST00000262577,ENSG00000014164,ZC3H3,0.884049096
hsa-let-7b-5p,ENST00000484496,ENSG00000106348,IMPDH1,0.883967619
hsa-let-7b-5p,ENST00000469430,ENSG00000102786,INTS6,0.883832855
hsa-let-7b-5p,ENST00000377685,ENSG00000174437,ATP2A2,0.883786538
hsa-let-7b-5p,ENST00000376550,ENSG00000015532,XYLT2,0.882862404
hsa-let-7b-5p,ENST00000326446,ENSG00000177917,ARL6IP6,0.882859113
hsa-let-7b-5p,ENST00000376554,ENSG00000102572,STK24,0.882644069
hsa-let-7b-5p,ENST00000344096,ENSG00000127334,DYRK2,0.882206748
hsa-let-7b-5p,ENST00000355740,ENSG00000026103,FAS,0.881422783
hsa-let-7b-5p,ENST00000261783,ENSG00000081181,ARG2,0.88122811
hsa-let-7b-5p,ENST00000394752,ENSG00000163935,SFMBT1,0.880326621
hsa-let-7b-5p,ENST00000379090,ENSG00000196391,ZNF774,0.88003226
hsa-let-7b-5p,ENST00000380122,ENSG00000086712,TXLNG,0.879833164
hsa-let-7b-5p,ENST00000489805,ENSG00000137203,TFAP2A,0.87966137
hsa-let-7b-5p,ENST00000599343,ENSG00000260415,AC068987.1,0.879090014
hsa-let-7b-5p,ENST00000395686,ENSG00000197930,ERO1L,0.879076341
hsa-let-7b-5p,ENST00000358951,ENSG00000118873,RAB3GAP2,0.878907386
hsa-let-7b-5p,ENST00000540717,ENSG00000134780,DAGLA,0.877664107
hsa-let-7b-5p,ENST00000341500,ENSG00000171105,INSR,0.877260396
hsa-let-7b-5p,ENST00000297632,ENSG00000164983,TMEM65,0.877146631
hsa-let-7b-5p,ENST00000282479,ENSG00000152592,DMP1,0.876361382
hsa-let-7b-5p,ENST00000375980,ENSG00000142634,EFHD2,0.875775486
hsa-let-7b-5p,ENST00000261254,ENSG00000118971,CCND2,0.875537953
hsa-let-7b-5p,ENST00000477196,ENSG00000131591,C1orf159,0.875278314
hsa-let-7b-5p,ENST00000371667,ENSG00000165338,HECTD2,0.874916501
hsa-let-7b-5p,ENST00000379887,ENSG00000166233,ARIH1,0.874368671
hsa-let-7b-5p,ENST00000309964,ENSG00000134852,CLOCK,0.874316045
hsa-let-7b-5p,ENST00000602526,ENSG00000106692,FKTN,0.873604915
hsa-let-7b-5p,ENST00000593303,ENSG00000268759,AC135983.2,0.87330423
hsa-let-7b-5p,ENST00000433454,ENSG00000104722,NEFM,0.872998296
hsa-let-7b-5p,ENST00000497136,ENSG00000120008,WDR11,0.87281601
hsa-let-7b-5p,ENST00000591479,ENSG00000179922,ZNF784,0.872331579
hsa-let-7b-5p,ENST00000592875,ENSG00000141428,C18orf21,0.871972858
hsa-let-7b-5p,ENST00000313143,ENSG00000161202,DVL3,0.871935867
hsa-let-7b-5p,ENST00000370752,ENSG00000165359,DDX26B,0.871899562
hsa-let-7b-5p,ENST00000594385,ENSG00000197013,ZNF429,0.871493901
hsa-let-7b-5p,ENST00000418930,ENSG00000133740,E2F5,0.871182324
hsa-let-7b-5p,ENST00000391369,ENSG00000212673,AL136115.1,0.871147639
hsa-let-7b-5p,ENST00000395347,ENSG00000165449,SLC16A9,0.87054912
hsa-let-7b-5p,ENST00000440353,ENSG00000115841,RMDN2,0.870518378
hsa-let-7b-5p,ENST00000361729,ENSG00000007968,E2F2,0.870309466
hsa-let-7b-5p,ENST00000460750,ENSG00000107147,KCNT1,0.870119271
hsa-let-7b-5p,ENST00000428443,ENSG00000187231,SESTD1,0.869835736
hsa-let-7b-5p,ENST00000340208,ENSG00000081189,MEF2C,0.86891027
hsa-let-7b-5p,ENST00000368790,ENSG00000169509,CRCT1,0.868657468
hsa-let-7b-5p,ENST00000341319,ENSG00000172578,KLHL6,0.868403189
hsa-let-7b-5p,ENST00000369839,ENSG00000148835,TAF5,0.868223171
hsa-let-7b-5p,ENST00000391679,ENSG00000212997,AC023632.1,0.868148397
hsa-let-7b-5p,ENST00000566423,ENSG00000128989,ARPP19,0.868061242
hsa-let-7b-5p,ENST00000598597,ENSG00000105127,AKAP8,0.867968481
hsa-let-7b-5p,ENST00000389341,ENSG00000028277,POU2F2,0.867605429
hsa-let-7b-5p,ENST00000343483,ENSG00000078399,HOXA9,0.866680647
hsa-let-7b-5p,ENST00000383701,ENSG00000163378,EOGT,0.866574585
hsa-let-7b-5p,ENST00000334884,ENSG00000005483,KMT2E,0.865617959
hsa-let-7b-5p,ENST00000396037,ENSG00000111728,ST8SIA1,0.865055042
hsa-let-7b-5p,ENST00000370278,ENSG00000221867,MAGEA3,0.864899412
hsa-let-7b-5p,ENST00000412050,ENSG00000107864,CPEB3,0.864725665
hsa-let-7b-5p,ENST00000329342,ENSG00000197172,MAGEA6,0.864055289
hsa-let-7b-5p,ENST00000317501,ENSG00000140538,NTRK3,0.864010441
hsa-let-7b-5p,ENST00000398738,ENSG00000244694,PTCHD4,0.863742643
hsa-let-7b-5p,ENST00000414706,ENSG00000130544,ZNF557,0.863597794
hsa-let-7b-5p,ENST00000252804,ENSG00000130508,PXDN,0.863561968
hsa-let-7b-5p,ENST00000193391,ENSG00000081148,IMPG2,0.863130698
hsa-let-7b-5p,ENST00000289865,ENSG00000143258,USP21,0.862396483
hsa-let-7b-5p,ENST00000373275,ENSG00000165288,BRWD3,0.861808491
hsa-let-7b-5p,ENST00000398015,ENSG00000154928,EPHB1,0.861685041
hsa-let-7b-5p,ENST00000593726,ENSG00000269858,EGLN2,0.861413656
hsa-let-7b-5p,ENST00000293261,ENSG00000161558,TMEM143,0.861342445
hsa-let-7b-5p,ENST00000423557,ENSG00000136634,IL10,0.861153064
hsa-let-7b-5p,ENST00000378300,ENSG00000198467,TPM2,0.861049723
hsa-let-7b-5p,ENST00000367463,ENSG00000111962,UST,0.86065954
hsa-let-7b-5p,ENST00000358583,ENSG00000196648,GOLGA6L20,0.860491171
hsa-let-7b-5p,ENST00000399455,ENSG00000170242,USP47,0.86001272
hsa-let-7b-5p,ENST00000413679,ENSG00000129657,SEC14L1,0.859997271
hsa-let-7b-5p,ENST00000294383,ENSG00000162402,USP24,0.859234476
hsa-let-7b-5p,ENST00000528064,ENSG00000158055,GRHL3,0.85859823
hsa-let-7b-5p,ENST00000336273,ENSG00000147649,MTDH,0.857464258
hsa-let-7b-5p,ENST00000284116,ENSG00000153982,GDPD1,0.85723477
hsa-let-7b-5p,ENST00000359520,ENSG00000196663,TECPR2,0.857055079
hsa-let-7b-5p,ENST00000252242,ENSG00000186081,KRT5,0.856928699
hsa-let-7b-5p,ENST00000310128,ENSG00000175538,KCNE3,0.855955121
hsa-let-7b-5p,ENST00000330540,ENSG00000114013,CD86,0.855912242
hsa-let-7b-5p,ENST00000370251,ENSG00000063587,ZNF275,0.855864119
hsa-let-7b-5p,ENST00000367267,ENSG00000143858,SYT2,0.85584108
hsa-let-7b-5p,ENST00000382079,ENSG00000273294,RP11-1084J3.4,0.855628061
hsa-let-7b-5p,ENST00000521891,ENSG00000091656,ZFHX4,0.855003415
hsa-let-7b-5p,ENST00000219905,ENSG00000174197,MGA,0.854868219
hsa-let-7b-5p,ENST00000373857,ENSG00000169403,PTAFR,0.854487881
hsa-let-7b-5p,ENST00000340353,ENSG00000166575,TMEM135,0.854263007
hsa-let-7b-5p,ENST00000293829,ENSG00000161958,FGF11,0.853977556
hsa-let-7b-5p,ENST00000371265,ENSG00000162399,BSND,0.853278048
hsa-let-7b-5p,ENST00000332707,ENSG00000184575,XPOT,0.852838191
hsa-let-7b-5p,ENST00000481935,ENSG00000119688,ABCD4,0.852762218
hsa-let-7b-5p,ENST00000323084,ENSG00000175894,TSPEAR,0.852396566
hsa-let-7b-5p,ENST00000243326,ENSG00000080345,RIF1,0.852035423
hsa-let-7b-5p,ENST00000357103,ENSG00000006831,ADIPOR2,0.85201867
hsa-let-7b-5p,ENST00000377411,ENSG00000180758,GPR157,0.851771273
hsa-let-7b-5p,ENST00000603027,ENSG00000272916,RP11-574K11.31,0.850711957
hsa-let-7b-5p,ENST00000430430,ENSG00000205189,ZBTB10,0.850548186
hsa-let-7b-5p,ENST00000397572,ENSG00000214114,MYCBP,0.850407726
hsa-let-7b-5p,ENST00000426542,ENSG00000214944,ARHGEF28,0.85020286
hsa-let-7b-5p,ENST00000239878,ENSG00000120686,UFM1,0.849933608
hsa-let-7b-5p,ENST00000330927,ENSG00000185862,EVI2B,0.849859822
hsa-let-7b-5p,ENST00000548127,ENSG00000136098,NEK3,0.849747244
hsa-let-7b-5p,ENST00000482951,ENSG00000147724,FAM135B,0.849077266
hsa-let-7b-5p,ENST00000289371,ENSG00000158417,EIF5B,0.848911635
hsa-let-7b-5p,ENST00000457408,ENSG00000158604,TMED4,0.848743855
hsa-let-7b-5p,ENST00000421967,ENSG00000172113,NME6,0.847617382
hsa-let-7b-5p,ENST00000422989,ENSG00000167378,IRGQ,0.847222021
hsa-let-7b-5p,ENST00000223122,ENSG00000106392,C1GALT1,0.846594923
hsa-let-7b-5p,ENST00000368491,ENSG00000111860,CEP85L,0.846307253
hsa-let-7b-5p,ENST00000257963,ENSG00000135503,ACVR1B,0.845615817
hsa-let-7b-5p,ENST00000391975,ENSG00000115677,HDLBP,0.845601629
hsa-let-7b-5p,ENST00000369415,ENSG00000025039,RRAGD,0.845365993
hsa-let-7b-5p,ENST00000327451,ENSG00000182902,SLC25A18,0.84453559
hsa-let-7b-5p,ENST00000370455,ENSG00000112305,SMAP1,0.843695032
hsa-let-7b-5p,ENST00000264094,ENSG00000115318,LOXL3,0.843350929
hsa-let-7b-5p,ENST00000471696,ENSG00000198843,SELT,0.843120021
hsa-let-7b-5p,ENST00000299163,ENSG00000166135,HIF1AN,0.842937637
hsa-let-7b-5p,ENST00000378289,ENSG00000152457,DCLRE1C,0.842771805
hsa-let-7b-5p,ENST00000342362,ENSG00000113494,PRLR,0.842696962
hsa-let-7b-5p,ENST00000009041,ENSG00000010270,STARD3NL,0.842526019
hsa-let-7b-5p,ENST00000298552,ENSG00000165699,TSC1,0.84204543
hsa-let-7b-5p,ENST00000259006,ENSG00000136490,LIMD2,0.841910133
hsa-let-7b-5p,ENST00000265085,ENSG00000113742,CPEB4,0.841407418
hsa-let-7b-5p,ENST00000453705,ENSG00000185515,BRCC3,0.841339706
hsa-let-7b-5p,ENST00000347132,ENSG00000117013,KCNQ4,0.841011989
hsa-let-7b-5p,ENST00000467067,ENSG00000116285,ERRFI1,0.840692013
hsa-let-7b-5p,ENST00000394630,ENSG00000108688,CCL7,0.840212427
hsa-let-7b-5p,ENST00000328827,ENSG00000177425,PAWR,0.839678026
hsa-let-7b-5p,ENST00000287590,ENSG00000156966,B3GNT7,0.839410145
hsa-let-7b-5p,ENST00000341071,ENSG00000160058,BSDC1,0.839245252
hsa-let-7b-5p,ENST00000246657,ENSG00000126353,CCR7,0.838419865
hsa-let-7b-5p,ENST00000271715,ENSG00000143442,POGZ,0.838405101
hsa-let-7b-5p,ENST00000525514,ENSG00000118513,MYB,0.838137766
hsa-let-7b-5p,ENST00000231498,ENSG00000113569,NUP155,0.837675655
hsa-let-7b-5p,ENST00000261180,ENSG00000072657,TRHDE,0.834988131
hsa-let-7b-5p,ENST00000537064,ENSG00000177084,POLE,0.834975328
hsa-let-7b-5p,ENST00000301399,ENSG00000161551,ZNF577,0.834621789
hsa-let-7b-5p,ENST00000360412,ENSG00000198477,ZNF280B,0.834435546
hsa-let-7b-5p,ENST00000375251,ENSG00000130956,HABP4,0.833614857
hsa-let-7b-5p,ENST00000471464,ENSG00000159445,THEM4,0.833113086
hsa-let-7b-5p,ENST00000262238,ENSG00000100811,YY1,0.833065407
hsa-let-7b-5p,ENST00000311380,ENSG00000165322,ARHGAP12,0.832319026
hsa-let-7b-5p,ENST00000370751,ENSG00000137959,IFI44L,0.832086772
hsa-let-7b-5p,ENST00000244741,ENSG00000124762,CDKN1A,0.831910788
hsa-let-7b-5p,ENST00000478361,ENSG00000119912,IDE,0.831784008
hsa-let-7b-5p,ENST00000238961,ENSG00000119906,FAM178A,0.831742415
hsa-let-7b-5p,ENST00000264065,ENSG00000077232,DNAJC10,0.83169865
hsa-let-7b-5p,ENST00000490994,ENSG00000138115,CYP2C8,0.831594058
hsa-let-7b-5p,ENST00000336596,ENSG00000044524,EPHA3,0.831255905
hsa-let-7b-5p,ENST00000285879,ENSG00000155495,MAGEC1,0.830907021
hsa-let-7b-5p,ENST00000444452,ENSG00000138073,PREB,0.830378523
hsa-let-7b-5p,ENST00000318130,ENSG00000116406,EDEM3,0.830167796
hsa-let-7b-5p,ENST00000485288,ENSG00000102312,PORCN,0.829572132
hsa-let-7b-5p,ENST00000357825,ENSG00000196935,SRGAP1,0.829296095
hsa-let-7b-5p,ENST00000556046,ENSG00000172717,FAM71D,0.829173521
hsa-let-7b-5p,ENST00000325874,ENSG00000131242,RAB11FIP4,0.828657657
hsa-let-7b-5p,ENST00000310574,ENSG00000138074,SLC5A6,0.828521246
hsa-let-7b-5p,ENST00000332810,ENSG00000181026,AEN,0.828046219
hsa-let-7b-5p,ENST00000528609,ENSG00000165923,AGBL2,0.827954811
hsa-let-7b-5p,ENST00000571739,ENSG00000170043,TRAPPC1,0.827592081
hsa-let-7b-5p,ENST00000322434,ENSG00000178338,ZNF354B,0.827301376
hsa-let-7b-5p,ENST00000272542,ENSG00000144136,SLC20A1,0.826528111
hsa-let-7b-5p,ENST00000366935,ENSG00000092978,GPATCH2,0.825487116
hsa-let-7b-5p,ENST00000336139,ENSG00000166261,ZNF202,0.82502232
hsa-let-7b-5p,ENST00000375400,ENSG00000197321,SVIL,0.824654979
hsa-let-7b-5p,ENST00000220659,ENSG00000104221,BRF2,0.823629816
hsa-let-7b-5p,ENST00000379391,ENSG00000166881,TMEM194A,0.823389864
hsa-let-7b-5p,ENST00000421369,ENSG00000170537,TMC7,0.823283938
hsa-let-7b-5p,ENST00000609129,ENSG00000273274,ZBTB8B,0.82323375
hsa-let-7b-5p,ENST00000375286,ENSG00000180901,KCTD2,0.8228374
hsa-let-7b-5p,ENST00000217244,ENSG00000101266,CSNK2A1,0.822601792
hsa-let-7b-5p,ENST00000530254,ENSG00000196535,MYO18A,0.82255606
hsa-let-7b-5p,ENST00000539935,ENSG00000182389,CACNB4,0.822511554
hsa-let-7b-5p,ENST00000409583,ENSG00000115221,ITGB6,0.822335112
hsa-let-7b-5p,ENST00000374497,ENSG00000117308,GALE,0.822240719
hsa-let-7b-5p,ENST00000400483,ENSG00000141449,GREB1L,0.822018841
hsa-let-7b-5p,ENST00000564218,ENSG00000176723,ZNF843,0.821586608
hsa-let-7b-5p,ENST00000517311,ENSG00000120533,ENY2,0.819986511
hsa-let-7b-5p,ENST00000479204,ENSG00000121552,CSTA,0.81993745
hsa-let-7b-5p,ENST00000435926,ENSG00000168067,MAP4K2,0.819080117
hsa-let-7b-5p,ENST00000355300,ENSG00000169783,LINGO1,0.818039649
hsa-let-7b-5p,ENST00000427704,ENSG00000112419,PHACTR2,0.81803092
hsa-let-7b-5p,ENST00000215885,ENSG00000100078,PLA2G3,0.81799151
hsa-let-7b-5p,ENST00000370645,ENSG00000174021,GNG5,0.817800935
hsa-let-7b-5p,ENST00000357992,ENSG00000158711,ELK4,0.817779004
hsa-let-7b-5p,ENST00000540664,ENSG00000196233,LCOR,0.817082864
hsa-let-7b-5p,ENST00000338564,ENSG00000134138,MEIS2,0.817074655
hsa-let-7b-5p,ENST00000401867,ENSG00000072682,P4HA2,0.81655992
hsa-let-7b-5p,ENST00000517956,ENSG00000156804,FBXO32,0.816359568
hsa-let-7b-5p,ENST00000368564,ENSG00000196911,KPNA5,0.815668285
hsa-let-7b-5p,ENST00000562619,ENSG00000159433,STARD9,0.81503997
hsa-let-7b-5p,ENST00000303434,ENSG00000170638,TRABD,0.815005401
hsa-let-7b-5p,ENST00000496804,ENSG00000127603,MACF1,0.814996033
hsa-let-7b-5p,ENST00000283943,ENSG00000153827,TRIP12,0.814953141
hsa-let-7b-5p,ENST00000503468,ENSG00000069869,NEDD4,0.814853986
hsa-let-7b-5p,ENST00000527818,ENSG00000255537,AP000708.1,0.81470052
hsa-let-7b-5p,ENST00000542527,ENSG00000185716,C16orf52,0.81441772
hsa-let-7b-5p,ENST00000420541,ENSG00000121858,TNFSF10,0.814416046
hsa-let-7b-5p,ENST00000420627,ENSG00000196924,FLNA,0.814231326
hsa-let-7b-5p,ENST00000377320,ENSG00000179840,C1orf200,0.814020892
hsa-let-7b-5p,ENST00000530122,ENSG00000254995,STX16-NPEPL1,0.81358241
hsa-let-7b-5p,ENST00000371208,ENSG00000134709,HOOK1,0.813218199
hsa-let-7b-5p,ENST00000585814,ENSG00000161091,MFSD12,0.813129801
hsa-let-7b-5p,ENST00000312358,ENSG00000072195,SPEG,0.813026661
hsa-let-7b-5p,ENST00000278772,ENSG00000088876,ZNF343,0.813007797
hsa-let-7b-5p,ENST00000465065,ENSG00000163728,TTC14,0.812813792
hsa-let-7b-5p,ENST00000304032,ENSG00000157985,AGAP1,0.812239091
hsa-let-7b-5p,ENST00000270800,ENSG00000142677,IL22RA1,0.81187921
hsa-let-7b-5p,ENST00000507773,ENSG00000121073,SLC35B1,0.811783834
hsa-let-7b-5p,ENST00000217130,ENSG00000196700,ZNF512B,0.811526628
hsa-let-7b-5p,ENST00000556047,ENSG00000197734,C14orf178,0.811236662
hsa-let-7b-5p,ENST00000376062,ENSG00000171552,BCL2L1,0.811206511
hsa-let-7b-5p,ENST00000284987,ENSG00000154736,ADAMTS5,0.811079621
hsa-let-7b-5p,ENST00000320954,ENSG00000170275,CRTAP,0.810611732
hsa-let-7b-5p,ENST00000275053,ENSG00000146263,MMS22L,0.810437252
hsa-let-7b-5p,ENST00000396987,ENSG00000158669,AGPAT6,0.809893272
hsa-let-7b-5p,ENST00000587228,ENSG00000186566,GPATCH8,0.809654292
hsa-let-7b-5p,ENST00000400477,ENSG00000198054,DSCR8,0.809601535
hsa-let-7b-5p,ENST00000594154,ENSG00000256087,ZNF432,0.809587023
hsa-let-7b-5p,ENST00000372621,ENSG00000171793,CTPS1,0.809437611
hsa-let-7b-5p,ENST00000370708,ENSG00000112200,ZNF451,0.809302877
hsa-let-7b-5p,ENST00000532414,ENSG00000254726,MEX3A,0.809215955
hsa-let-7b-5p,ENST00000332958,ENSG00000185002,RFX6,0.809124936
hsa-let-7b-5p,ENST00000286031,ENSG00000000460,C1orf112,0.809021912
hsa-let-7b-5p,ENST00000566774,ENSG00000103067,ESRP2,0.808797222
hsa-let-7b-5p,ENST00000544440,ENSG00000005810,MYCBP2,0.808602118
hsa-let-7b-5p,ENST00000299440,ENSG00000166349,RAG1,0.808562935
hsa-let-7b-5p,ENST00000523914,ENSG00000155714,PDZD9,0.808478147
hsa-let-7b-5p,ENST00000378493,ENSG00000101333,PLCB4,0.807730935
hsa-let-7b-5p,ENST00000285928,ENSG00000155530,LRGUK,0.80714184
hsa-let-7b-5p,ENST00000544409,ENSG00000184154,LRTOMT,0.806969547
hsa-let-7b-5p,ENST00000361156,ENSG00000134874,DZIP1,0.806421445
hsa-let-7b-5p,ENST00000586604,ENSG00000141622,RNF165,0.806236217
hsa-let-7b-5p,ENST00000366672,ENSG00000143641,GALNT2,0.806217489
hsa-let-7b-5p,ENST00000552671,ENSG00000135476,ESPL1,0.805988386
hsa-let-7b-5p,ENST00000515801,ENSG00000145626,UGT3A1,0.805974769
hsa-let-7b-5p,ENST00000403263,ENSG00000114933,INO80D,0.805303752
hsa-let-7b-5p,ENST00000338257,ENSG00000142347,MYO1F,0.8052781
hsa-let-7b-5p,ENST00000545114,ENSG00000233024,NPIPA7,0.804977161
hsa-let-7b-5p,ENST00000369889,ENSG00000166272,WBP1L,0.804883507
hsa-let-7b-5p,ENST00000352594,ENSG00000134216,CHIA,0.804879962
hsa-let-7b-5p,ENST00000526148,ENSG00000110321,EIF4G2,0.804747969
hsa-let-7b-5p,ENST00000317089,ENSG00000069345,DNAJA2,0.804713212
hsa-let-7b-5p,ENST00000380615,ENSG00000102781,KATNAL1,0.804451186
hsa-let-7b-5p,ENST00000361926,ENSG00000198844,ARHGEF15,0.803537988
hsa-let-7b-5p,ENST00000264734,ENSG00000113946,CLDN16,0.803211151
hsa-let-7b-5p,ENST00000595661,ENSG00000142528,ZNF473,0.803009048
hsa-let-7b-5p,ENST00000490084,ENSG00000106327,TFR2,0.802877072
hsa-let-7b-5p,ENST00000545826,ENSG00000168769,TET2,0.802159253
hsa-let-7b-5p,ENST00000484291,ENSG00000081721,DUSP12,0.802111557
