
Generated at: 2019/05/07 11:56:05
mirDIP version: 4.1.11.1.
Database version: 4.1.0.3


Micro RNAs: hsa-miR-16-5p 
hsa-miR-19b-3p 
hsa-miR-20b-5p 
hsa-miR-21-5p 
hsa-miR-24-3p 
hsa-miR-26a-5p 
hsa-miR-27b-3p 
hsa-miR-28-5p 
hsa-miR-29a-3p 
hsa-miR-30b-5p 
hsa-miR-92a-3p 
hsa-miR-93-5p 
hsa-miR-99b-5p 
hsa-miR-122-5p 
hsa-miR-126-3p 
hsa-miR-126-5p 
hsa-miR-130a-3p 
hsa-miR-140-5p 
hsa-miR-143-3p 
hsa-miR-145-5p 
hsa-miR-150-5p 
hsa-miR-191-5p 
hsa-miR-192-5p 
hsa-miR-197-3p 
hsa-miR-221-3p 
hsa-miR-222-3p 
hsa-miR-223-3p 
hsa-miR-223-5p 
hsa-miR-320a 
hsa-miR-324-5p 
hsa-miR-375 
hsa-miR-486-5p 
hsa-miR-574-3p 
hsa-miR-885-5p 
hsa-let-7b-5p 
hsa-let-7d-5p 
Minimum Score class - Very High


Results (7397)
Gene,Uniprot \ miRNAs,hsa-let-7b-5p,hsa-let-7d-5p,hsa-miR-122-5p,hsa-miR-126-3p,hsa-miR-126-5p,hsa-miR-130a-3p,hsa-miR-140-5p,hsa-miR-143-3p,hsa-miR-145-5p,hsa-miR-150-5p,hsa-miR-16-5p,hsa-miR-191-5p,hsa-miR-192-5p,hsa-miR-197-3p,hsa-miR-19b-3p,hsa-miR-20b-5p,hsa-miR-21-5p,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-223-5p,hsa-miR-24-3p,hsa-miR-26a-5p,hsa-miR-27b-3p,hsa-miR-28-5p,hsa-miR-29a-3p,hsa-miR-30b-5p,hsa-miR-320a,hsa-miR-324-5p,hsa-miR-375,hsa-miR-486-5p,hsa-miR-574-3p,hsa-miR-885-5p,hsa-miR-92a-3p,hsa-miR-93-5p,hsa-miR-99b-5p,Shared miRNAs
AK2,P54819,,,,,,Y,,,Y,,,,,,,,Y,,,Y,,,,Y,,,,Y,,,,,,,Y,,7
AK3,Q9UIJ7,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
AK4,P27144,,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,Y,,Y,,,,,,,,,5
AK9,Q5TCS8,,,,,,,Y,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,3
AKAP1,Q92667,,,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,4
AKAP10,O43572,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,3
AKAP11,Q9UKA4,Y,,,,,Y,Y,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,8
AKAP12,Q02952,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,3
AKAP13,Q12802,,Y,,Y,,,,Y,Y,,Y,,,,,Y,,Y,Y,,,,,,,Y,,,,,,,,,Y,,10
AKAP2,Q9Y2D5,,,,,,,Y,,,Y,Y,,,Y,Y,,Y,,,,,,,,,Y,,Y,,Y,,,,,,,9
AKAP5,P24588,Y,Y,,,,,,,,,,,,Y,,Y,,Y,Y,,,,,,,Y,,,,,,,,,Y,,8
AKAP6,Q13023,Y,Y,,,,,Y,Y,,Y,,,,,,,Y,Y,Y,Y,,,Y,,,,,,,Y,,,,,,,11
AKAP7,O43687,,,,,,Y,,,,,,,,,Y,,Y,,,,,,Y,Y,,,,,,,,,,,,,5
AKAP9,Q99996,,,,,,Y,,,Y,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,Y,,7
AKIRIN1,Q9H9L7,,,,,,,,Y,Y,Y,Y,,,Y,,Y,Y,,,,,,Y,Y,,,Y,Y,,Y,,,,,Y,,13
AKIRIN2,Q53H80,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
AKNA,Q7Z591,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
AKT1S1,Q96B36,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,2
AKT2,P31751,Y,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,6
AKT3,Q9Y243,Y,Y,Y,,,,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,Y,,Y,,,,,,,Y,,12
AKTIP,Q9H8T0,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,3
ALCAM,Q13740,,,,,,Y,,,,Y,,,Y,,,,,,,Y,,,,Y,,,,,,,,,,,,,5
ALDH1A1,P00352,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,3
ALDH1A3,P47895,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
ALDH5A1,P51649,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,5
ALDH6A1,Q02252,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
ALDOC,P09972,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ALG10,Q5BKT4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,2
ALG13,Q9NP73,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,2
ALG2,Q9H553,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
ALG9,Q9H6U8,,,,,,,,Y,,,,,,,,Y,,,,,,,Y,Y,Y,,Y,Y,,,,,,,Y,,8
ALKBH1,Q13686,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,4
ALMS1,Q8TCU4,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,3
ALOX12,P18054,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
ALPK3,Q96L96,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,5
ALS2,Q96Q42,,,,,,,,Y,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,4
ALX1,Q15699,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,2
ALX4,Q9H161,,,,,,Y,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,5
AMD1,P17707,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,4
AMER1,Q5JTC6,,,Y,,,Y,Y,Y,,,Y,,Y,,,,Y,,,,,,,,Y,Y,Y,,Y,,,,,,,,11
AMER2,Q8N7J2,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
AMER3,Q8N944,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
AMIGO1,Q86WK6,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,2
AMIGO2,Q86SJ2,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
AMMECR1,Q9Y4X0,Y,,,,,Y,,Y,,Y,Y,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,,,,,Y,,,,18
AMMECR1L,Q6DCA0,Y,Y,,,,,Y,,,,Y,Y,,,Y,,,,,,,,,Y,Y,Y,,,,,,,,,Y,,10
AMOT,Q4VCS5,Y,Y,Y,,,Y,,,,Y,Y,,,,,Y,,,,Y,,Y,Y,,,Y,,,,Y,,,,,,,12
AMOTL1,Q8IY63,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,5
AMOTL2,Q9Y2J4,,,,,,Y,,,Y,Y,,,,,,,Y,,,,,Y,,Y,Y,,Y,,,,,,,,,,8
AMPD3,Q01432,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
AMPH,P49418,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,2
AMT,P48728,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ANAPC13,Q9BS18,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ANAPC16,Q96DE5,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,2
ANGEL1,Q9UNK9,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,4
ANGEL2,Q5VTE6,,,,,,Y,,,Y,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,Y,,7
ANGPTL2,Q9UKU9,Y,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,5
ANK1,P16157,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,4
ANK2,Q01484,,,Y,,,Y,Y,,,,Y,,,Y,,Y,,Y,Y,,,,Y,Y,Y,,,,,,,,Y,,Y,,13
ANK3,Q12955,,,,,,,,Y,,,Y,,,,,,,,,,,Y,,Y,,Y,,,,,,,,Y,,,6
ANKFY1,Q9P2R3,Y,Y,,,,Y,Y,,Y,,Y,,,,,Y,Y,,,Y,,,,Y,,Y,,Y,,,,,Y,,Y,,14
ANKH,Q9HCJ1,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,Y,,5
ANKHD1,Q8IWZ3,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,,,,4
ANKIB1,Q9P2G1,,,Y,,,Y,Y,,,,Y,,,,Y,Y,,Y,Y,Y,,,Y,Y,,,,,,,,,,Y,Y,,13
ANKRA2,Q9H9E1,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,4
ANKRD10,Q9NXR5,,,,,,,Y,,,,,,,,,,,Y,Y,Y,,,,,,,,,,Y,,,,,,,5
ANKRD11,Q6UB99,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,3
ANKRD12,Q6UB98,,,,,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,Y,,,,,Y,,,,Y,,,,,,,Y,,13
ANKRD13A,Q8IZ07,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,2
ANKRD13B,Q86YJ7,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
ANKRD13C,Q8N6S4,,,Y,,,Y,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,Y,Y,,7
ANKRD16,Q6P6B7,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,2
ANKRD17,O75179,,,,,,,Y,,,,,,,,,Y,,Y,,Y,,,Y,Y,,,Y,,,,,,,,Y,,8
ANKRD28,O15084,Y,Y,,,,Y,Y,Y,Y,,,,,,,Y,,Y,Y,,,,Y,,,Y,,,,,,,,Y,Y,Y,14
ANKRD29,Q8N6D5,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
ANKRD33B,A6NCL7,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,4
ANKRD34A,Q69YU3,,,,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,4
ANKRD40,Q6AI12,,,,,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,3
ANKRD42,Q8N9B4,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,3
ANKRD44,Q8N8A2,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,Y,Y,,5
ANKRD46,Q86W74,Y,Y,,,,,,Y,,,Y,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,Y,,8
ANKRD49,Q8WVL7,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,3
ANKRD50,Q9ULJ7,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,Y,,5
ANKRD52,Q8NB46,Y,Y,,,,Y,Y,,Y,Y,Y,,,,,Y,,Y,Y,,,Y,Y,,Y,Y,Y,Y,,,,,,,Y,,17
ANKRD6,Q9Y2G4,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,3
ANKRD9,Q96BM1,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
ANKS1A,Q92625,,,Y,,,,,Y,,,Y,,Y,,,Y,,,,,,,Y,Y,,,,Y,,,,,,,,,8
ANKS1B,Q7Z6G8,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,7
ANKS6,Q68DC2,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,2
ANO3,Q9BYT9,,,Y,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,5
ANO4,Q32M45,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,3
ANO6,Q4KMQ2,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,5
ANOS1,P23352,Y,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,,7
ANP32E,Q9BTT0,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,4
ANTXR1,Q9H6X2,,,Y,,,,,,,,,,,,Y,Y,,,,Y,,Y,,,,,,,Y,,,,,Y,,,7
ANTXR2,P58335,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,Y,,Y,,,,,,,,,Y,,6
ANXA1,P04083,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,3
ANXA13,P27216,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,2
ANXA3,P12429,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,3
ANXA4,P09525,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,3
AP1AR,Q63HQ0,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,Y,5
AP1G1,O43747,,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,,,,,,Y,,Y,Y,Y,,Y,Y,,,,Y,Y,Y,,17
AP1S1,P61966,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,3
AP1S2,P56377,,,,,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,3
AP1S3,Q96PC3,,,,,,,,Y,,,Y,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,6
AP2A1,O95782,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
AP2B1,P63010,,,,,,,Y,Y,Y,,Y,,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,Y,,9
AP3B1,O00203,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
AP3B2,Q13367,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
AP3D1,O14617,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
AP3M1,Q9Y2T2,,,,,,Y,Y,Y,,,Y,,,,,,Y,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,10
AP3M2,P53677,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,2
AP3S1,Q92572,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
AP4E1,Q9UPM8,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,Y,,,,5
AP4S1,Q9Y587,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
AP5M1,Q9H0R1,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,2
AP5S1,Q9NUS5,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
APAF1,O14727,,,,,,Y,,Y,Y,,,,,,Y,,Y,Y,Y,,,,,Y,,,,,,,,,,,,,8
APBA1,Q02410,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,4
APBB2,Q92870,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,Y,,Y,,,,,Y,,6
APBB3,O95704,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,3
APC,P25054,,,,,,,,Y,,Y,Y,,,,,Y,,,,Y,,,Y,Y,,,,,,,,,,,Y,,8
APCDD1,Q8J025,,,,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,4
APH1A,Q96BI3,Y,Y,Y,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,6
APH1B,Q8WW43,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,3
API5,Q9BZZ5,,,,,,Y,Y,,,,,,,,Y,Y,Y,,,Y,,,,Y,,,,,Y,,,,Y,,Y,,10
APLN,Q9ULZ1,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,2
APLNR,P35414,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
APLP2,Q06481,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,2
APOA5,Q6Q788,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,2
APOBEC3F,Q8IUX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,2
APOBEC4,Q8WW27,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,2
APOL6,Q9BWW8,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,2
APOLD1,Q96LR9,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,,,,,,,,Y,,,,,,,,6
APOOL,Q6UXV4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,2
APP,P05067,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,Y,,,,,,Y,,5
APPBP2,Q92624,Y,Y,,,,,Y,,Y,,Y,,Y,,,Y,,Y,Y,,,,,Y,,,,,,Y,,,,,Y,,12
APPL1,Q9UKG1,,,,,,Y,,Y,Y,,,,Y,,Y,Y,Y,,,Y,,,,,,Y,,Y,,,,,,Y,Y,,12
APPL2,Q8NEU8,,,,,,,,Y,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,4
APTX,Q7Z2E3,,,,,,,,Y,,Y,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,5
AQP11,Q8NBQ7,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
AQP2,P41181,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,2
AQP3,Q92482,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
AQP4,P55087,,,,,,,Y,,Y,,Y,,,,Y,Y,,,,,,,,,,Y,,,,Y,,,,Y,Y,,9
AQP9,O43315,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,3
AR,P10275,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
ARAP2,Q8WZ64,,,,,,Y,Y,Y,Y,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,Y,,,,,Y,,11
ARAP3,Q8WWN8,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,3
ARCN1,P48444,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,3
AREL1,O15033,,,,,,,Y,,Y,,Y,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,Y,,7
ARF1,P84077,,,,,,,,,,Y,,,,,,Y,,Y,Y,,,,Y,,,,,Y,,,,,,Y,,,7
ARF3,P61204,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,Y,Y,,,,,,,,5
ARF4,P18085,,,,,,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,5
ARF6,P62330,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,Y,,5
ARFGAP2,Q8N6H7,,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,4
ARFGEF1,Q9Y6D6,,,Y,,,Y,,,Y,,Y,,Y,Y,Y,,,,,Y,,Y,Y,Y,,,,,,,,,,Y,,,12
ARFGEF2,Q9Y6D5,,,,,,,,Y,,,Y,,,,Y,,,,,,,Y,,Y,,Y,,Y,,,,,,Y,,,8
ARFGEF3,Q5TH69,Y,,Y,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,7
ARFIP1,P53367,,,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,5
ARG2,P78540,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ARGLU1,Q9NWB6,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,2
ARHGAP1,Q07960,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,4
ARHGAP12,Q8IWW6,,,,,,Y,,,Y,,Y,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,Y,,7
ARHGAP17,Q68EM7,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,3
ARHGAP18,Q8N392,,,,,,,,Y,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,5
ARHGAP19,Q14CB8,,Y,,,,,Y,,,,,,Y,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,6
ARHGAP20,Q9P2F6,Y,Y,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,5
ARHGAP21,Q5T5U3,,,,,,Y,,,Y,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,,,,5
ARHGAP24,Q8N264,,,,,,Y,,,Y,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,6
ARHGAP26,Q9UNA1,,,,,,,,Y,Y,,Y,,,,,Y,,,,,,Y,Y,,,,Y,,,,,,,,Y,,8
ARHGAP28,Q9P2N2,Y,Y,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,6
ARHGAP29,Q52LW3,,,,,,,Y,,Y,,,,Y,,,Y,,,,,,,Y,,,,Y,,,,,,,Y,Y,,8
ARHGAP31,Q2M1Z3,,,Y,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,Y,,,,,,,Y,,6
ARHGAP32,A7KAX9,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,3
ARHGAP35,Q9NRY4,,,,,,Y,,,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,5
ARHGAP36,Q6ZRI8,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,3
ARHGAP39,Q9C0H5,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,2
ARHGAP42,A6NI28,,,,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,3
ARHGAP44,Q17R89,,,,,,,,,,,Y,,,Y,,,,,,,,Y,,,Y,,,Y,,,Y,,,,,,6
ARHGAP5,Q13017,,,,,,,,,Y,,Y,,,,Y,Y,,,,Y,,,Y,Y,Y,,,Y,,,Y,,,,Y,,11
ARHGAP6,O43182,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,2
ARHGEF10,O15013,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,Y,Y,,4
ARHGEF11,O15085,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
ARHGEF12,Q9NZN5,,,,,,Y,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,Y,,,,,Y,,Y,,,,,,,12
ARHGEF15,O94989,Y,Y,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,5
ARHGEF18,Q6ZSZ5,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
ARHGEF26,Q96DR7,,,,,,Y,,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,,,,,4
ARHGEF28,Q8N1W1,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
ARHGEF3,Q9NR81,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,4
ARHGEF37,A1IGU5,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,2
ARHGEF38,Q9NXL2,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
ARHGEF39,Q8N4T4,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,5
ARHGEF4,Q9NR80,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
ARHGEF40,Q8TER5,Y,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
ARHGEF5,Q12774,,,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,3
ARHGEF6,Q15052,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,3
ARHGEF7,Q14155,Y,,,,,Y,,,,,Y,,,,,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,Y,,10
ARHGEF9,O43307,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,4
ARID1A,O14497,,,,,,,Y,,,,Y,,,,Y,,,Y,Y,Y,,,,,,,Y,,Y,,,,,,,,8
ARID1B,Q8NFD5,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,Y,,,3
ARID2,Q68CP9,,,,,,,,Y,Y,,,,,,Y,,,,,,,Y,Y,Y,,,,Y,,Y,,,Y,,,,9
ARID3A,Q99856,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,4
ARID3B,Q8IVW6,Y,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
ARID4A,P29374,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,Y,,,Y,,,,,,,,Y,,6
ARID4B,Q4LE39,,,,,,Y,,,Y,,,,,,Y,Y,Y,,,,Y,,,,,,Y,,,,Y,,,,Y,,9
ARID5B,Q14865,Y,Y,,,,Y,,Y,,,,,,,Y,Y,,,,Y,,Y,,Y,,,Y,Y,,Y,,,,Y,Y,,14
ARIH1,Q9Y4X5,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,Y,Y,,Y,,,,,,,,Y,,8
ARIH2,O95376,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,3
ARL1,P40616,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,3
ARL10,Q8N8L6,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,3
ARL11,Q969Q4,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,2
ARL13B,Q3SXY8,,,,,,Y,,,Y,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,6
ARL15,Q9NXU5,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,3
