Mirna Name,Transcript Id,Gene Idname,Gene name,miTG score
hsa-miR-122-5p,ENST00000593901,ENSG00000213023,SYT3,0.76746866
hsa-miR-122-5p,ENST00000383718,ENSG00000163681,SLMAP,0.765905496
hsa-miR-122-5p,ENST00000253144,ENSG00000130844,ZNF331,0.765603592
hsa-miR-122-5p,ENST00000536942,ENSG00000013583,HEBP1,0.765003162
hsa-miR-122-5p,ENST00000295731,ENSG00000163501,IHH,0.764252183
hsa-miR-122-5p,ENST00000571371,ENSG00000154975,CA10,0.764202826
hsa-miR-122-5p,ENST00000396872,ENSG00000164638,SLC29A4,0.76400248
hsa-miR-122-5p,ENST00000272203,ENSG00000143850,PLEKHA6,0.763900172
hsa-miR-122-5p,ENST00000380588,ENSG00000183067,IGSF5,0.763721549
hsa-miR-122-5p,ENST00000403716,ENSG00000115762,PLEKHB2,0.763424577
hsa-miR-122-5p,ENST00000296575,ENSG00000164161,HHIP,0.762944731
hsa-miR-122-5p,ENST00000400483,ENSG00000141449,GREB1L,0.762785562
hsa-miR-122-5p,ENST00000311337,ENSG00000113552,GNPDA1,0.762204316
hsa-miR-122-5p,ENST00000266037,ENSG00000088538,DOCK3,0.761990364
hsa-miR-122-5p,ENST00000308660,ENSG00000173926,Mar-03,0.761519002
hsa-miR-122-5p,ENST00000397647,ENSG00000125618,PAX8,0.761158046
hsa-miR-122-5p,ENST00000454189,ENSG00000046653,GPM6B,0.760657301
hsa-miR-122-5p,ENST00000448461,ENSG00000164048,ZNF589,0.760461044
hsa-miR-122-5p,ENST00000510573,ENSG00000065882,TBC1D1,0.760234615
hsa-miR-122-5p,ENST00000374459,ENSG00000198915,RASGEF1A,0.759837098
hsa-miR-122-5p,ENST00000609686,ENSG00000273079,GRIN2B,0.75981764
hsa-miR-122-5p,ENST00000558320,ENSG00000137871,ZNF280D,0.759803502
hsa-miR-122-5p,ENST00000382352,ENSG00000177764,ZCCHC3,0.759766441
hsa-miR-122-5p,ENST00000551171,ENSG00000139988,RDH12,0.759711651
hsa-miR-122-5p,ENST00000547347,ENSG00000179088,C12orf42,0.759449379
hsa-miR-122-5p,ENST00000282841,ENSG00000152904,GGPS1,0.758159251
hsa-miR-122-5p,ENST00000366959,ENSG00000136643,RPS6KC1,0.758095796
hsa-miR-122-5p,ENST00000370457,ENSG00000155966,AFF2,0.757946293
hsa-miR-122-5p,ENST00000391419,ENSG00000212725,KRTAP2-1,0.757693971
hsa-miR-122-5p,ENST00000305877,ENSG00000186716,BCR,0.75764488
hsa-miR-122-5p,ENST00000025008,ENSG00000023287,RB1CC1,0.757317518
hsa-miR-122-5p,ENST00000398309,ENSG00000150672,DLG2,0.755889673
hsa-miR-122-5p,ENST00000295759,ENSG00000163521,GLB1L,0.755339985
hsa-miR-122-5p,ENST00000434055,ENSG00000204843,DCTN1,0.754908692
hsa-miR-122-5p,ENST00000372523,ENSG00000168612,ZSWIM1,0.754593268
hsa-miR-122-5p,ENST00000392701,ENSG00000115339,GALNT3,0.753870713
hsa-miR-122-5p,ENST00000436782,ENSG00000129103,SUMF2,0.753431293
hsa-miR-122-5p,ENST00000371621,ENSG00000196396,PTPN1,0.753391351
hsa-miR-122-5p,ENST00000599386,ENSG00000130669,PAK4,0.75307813
hsa-miR-122-5p,ENST00000366574,ENSG00000198626,RYR2,0.752380447
hsa-miR-122-5p,ENST00000321442,ENSG00000164466,SFXN1,0.751731671
hsa-miR-122-5p,ENST00000521713,ENSG00000106346,USP42,0.751132675
hsa-miR-122-5p,ENST00000442682,ENSG00000214128,TMEM213,0.75085702
hsa-miR-122-5p,ENST00000309241,ENSG00000155846,PPARGC1B,0.750383611
hsa-miR-122-5p,ENST00000562562,ENSG00000134398,ERN2,0.750315432
hsa-miR-122-5p,ENST00000233336,ENSG00000114999,TTL,0.748793405
hsa-miR-122-5p,ENST00000523206,ENSG00000164941,INTS8,0.748751172
hsa-miR-122-5p,ENST00000374257,ENSG00000119314,PTBP3,0.7487277
hsa-miR-122-5p,ENST00000336095,ENSG00000101236,RNF24,0.748603116
hsa-miR-122-5p,ENST00000360525,ENSG00000185808,PIGP,0.748263741
hsa-miR-122-5p,ENST00000223293,ENSG00000106560,GIMAP2,0.747738545
hsa-miR-122-5p,ENST00000369474,ENSG00000203863,AL079342.1,0.747595062
hsa-miR-122-5p,ENST00000368417,ENSG00000188580,NKAIN2,0.747243341
hsa-miR-122-5p,ENST00000324306,ENSG00000106261,ZKSCAN1,0.746809683
hsa-miR-122-5p,ENST00000357421,ENSG00000176274,SLC25A53,0.745912253
hsa-miR-122-5p,ENST00000296824,ENSG00000164366,CCDC127,0.745885018
hsa-miR-122-5p,ENST00000370298,ENSG00000143033,MTF2,0.745306101
hsa-miR-122-5p,ENST00000343318,ENSG00000240720,LRRD1,0.744351579
hsa-miR-122-5p,ENST00000469838,ENSG00000003756,RBM5,0.744188749
hsa-miR-122-5p,ENST00000373001,ENSG00000116954,RRAGC,0.743890174
hsa-miR-122-5p,ENST00000342376,ENSG00000243772,KIR2DL3,0.743658018
hsa-miR-122-5p,ENST00000433473,ENSG00000131238,PPT1,0.74326368
hsa-miR-122-5p,ENST00000572329,ENSG00000175866,BAIAP2,0.743004532
hsa-miR-122-5p,ENST00000577940,ENSG00000198231,DDX42,0.74300039
hsa-miR-122-5p,ENST00000257575,ENSG00000135119,RNFT2,0.742473348
hsa-miR-122-5p,ENST00000250160,ENSG00000104415,WISP1,0.74219287
hsa-miR-122-5p,ENST00000370272,ENSG00000117505,DR1,0.742164647
hsa-miR-122-5p,ENST00000222753,ENSG00000106031,HOXA13,0.741752989
hsa-miR-122-5p,ENST00000318792,ENSG00000175779,C15orf53,0.74171098
hsa-miR-122-5p,ENST00000302060,ENSG00000170464,DNAJC18,0.740561118
hsa-miR-122-5p,ENST00000475216,ENSG00000156298,TSPAN7,0.739605447
hsa-miR-122-5p,ENST00000260746,ENSG00000138175,ARL3,0.739293406
hsa-miR-122-5p,ENST00000598222,ENSG00000268852,AC132872.2,0.739025926
hsa-miR-122-5p,ENST00000540288,ENSG00000149782,PLCB3,0.738891571
hsa-miR-122-5p,ENST00000527996,ENSG00000116299,KIAA1324,0.738802087
hsa-miR-122-5p,ENST00000526794,ENSG00000178105,DDX10,0.738501784
hsa-miR-122-5p,ENST00000391736,ENSG00000186818,LILRB4,0.7374834
hsa-miR-122-5p,ENST00000327492,ENSG00000183864,TOB2,0.737125036
hsa-miR-122-5p,ENST00000369575,ENSG00000160219,GAB3,0.736782361
hsa-miR-122-5p,ENST00000582970,ENSG00000173821,RNF213,0.736450525
hsa-miR-122-5p,ENST00000433363,ENSG00000141485,SLC13A5,0.735837417
hsa-miR-122-5p,ENST00000559514,ENSG00000100865,CINP,0.735281096
hsa-miR-122-5p,ENST00000399875,ENSG00000183307,CECR6,0.735054867
hsa-miR-122-5p,ENST00000527246,ENSG00000254440,PBOV1,0.734971617
hsa-miR-122-5p,ENST00000592502,ENSG00000181896,ZNF101,0.734893316
hsa-miR-122-5p,ENST00000333319,ENSG00000244291,C7orf13,0.73473669
hsa-miR-122-5p,ENST00000268182,ENSG00000140575,IQGAP1,0.734616621
hsa-miR-122-5p,ENST00000340652,ENSG00000188730,VWC2,0.734105815
hsa-miR-122-5p,ENST00000260227,ENSG00000137673,MMP7,0.733942435
hsa-miR-122-5p,ENST00000395003,ENSG00000043143,JADE2,0.733821296
hsa-miR-122-5p,ENST00000492509,ENSG00000188582,PAQR9,0.733638851
hsa-miR-122-5p,ENST00000446231,ENSG00000157106,SMG1,0.732614002
hsa-miR-122-5p,ENST00000371079,ENSG00000185483,ROR1,0.732513307
hsa-miR-122-5p,ENST00000596143,ENSG00000160352,ZNF714,0.730720767
hsa-miR-122-5p,ENST00000377474,ENSG00000178695,KCTD12,0.730402263
hsa-miR-122-5p,ENST00000447527,ENSG00000018625,ATP1A2,0.729343879
hsa-miR-122-5p,ENST00000295851,ENSG00000138443,ABI2,0.728973143
hsa-miR-122-5p,ENST00000209884,ENSG00000076321,KLHL20,0.728750908
hsa-miR-122-5p,ENST00000585548,ENSG00000179284,DAND5,0.728340207
hsa-miR-122-5p,ENST00000378434,ENSG00000139679,LPAR6,0.727866869
hsa-miR-122-5p,ENST00000543111,ENSG00000185958,FAM186A,0.727815248
hsa-miR-122-5p,ENST00000555727,ENSG00000129566,TEP1,0.727663322
hsa-miR-122-5p,ENST00000600239,ENSG00000064607,SUGP2,0.727256432
hsa-miR-122-5p,ENST00000318507,ENSG00000180871,CXCR2,0.726372977
hsa-miR-122-5p,ENST00000288235,ENSG00000157483,MYO1E,0.726198372
hsa-miR-122-5p,ENST00000260731,ENSG00000138160,KIF11,0.725846587
hsa-miR-122-5p,ENST00000597774,ENSG00000196961,AP2A1,0.725494339
hsa-miR-122-5p,ENST00000269389,ENSG00000141574,SECTM1,0.725364767
hsa-miR-122-5p,ENST00000464356,ENSG00000116604,MEF2D,0.725073673
hsa-miR-122-5p,ENST00000361677,ENSG00000198863,RUNDC1,0.724719049
hsa-miR-122-5p,ENST00000602307,ENSG00000076201,PTPN23,0.724700912
hsa-miR-122-5p,ENST00000326397,ENSG00000182552,RWDD4,0.724185427
hsa-miR-122-5p,ENST00000326321,ENSG00000240403,KIR3DL2,0.724131453
hsa-miR-122-5p,ENST00000377918,ENSG00000118946,PCDH17,0.724111488
hsa-miR-122-5p,ENST00000545369,ENSG00000159128,IFNGR2,0.723448987
hsa-miR-122-5p,ENST00000381418,ENSG00000168453,HR,0.723398774
hsa-miR-122-5p,ENST00000395715,ENSG00000104447,TRPS1,0.722964326
hsa-miR-122-5p,ENST00000336078,ENSG00000074657,ZNF532,0.722776001
hsa-miR-122-5p,ENST00000499676,ENSG00000114126,TFDP2,0.722675636
hsa-miR-122-5p,ENST00000583403,ENSG00000007202,KIAA0100,0.722406506
hsa-miR-122-5p,ENST00000549446,ENSG00000166006,KCNC2,0.722403638
hsa-miR-122-5p,ENST00000283426,ENSG00000153404,PLEKHG4B,0.722251916
hsa-miR-122-5p,ENST00000262244,ENSG00000120162,MOB3B,0.722181484
hsa-miR-122-5p,ENST00000388825,ENSG00000211445,GPX3,0.721737681
hsa-miR-122-5p,ENST00000495827,ENSG00000188921,PTPLAD2,0.721719027
hsa-miR-122-5p,ENST00000366535,ENSG00000035687,ADSS,0.721697723
hsa-miR-122-5p,ENST00000307221,ENSG00000172404,DNAJB7,0.721687873
hsa-miR-122-5p,ENST00000347132,ENSG00000117013,KCNQ4,0.721498291
hsa-miR-122-5p,ENST00000495912,ENSG00000175697,GPR156,0.72079577
hsa-miR-122-5p,ENST00000372410,ENSG00000148358,GPR107,0.720573525
hsa-miR-122-5p,ENST00000259953,ENSG00000137404,NRM,0.720459471
hsa-miR-122-5p,ENST00000297130,ENSG00000164591,MYOZ3,0.720194613
hsa-miR-122-5p,ENST00000598236,ENSG00000269205,AC005606.1,0.719988055
hsa-miR-122-5p,ENST00000231198,ENSG00000113272,THG1L,0.719871222
hsa-miR-122-5p,ENST00000338205,ENSG00000136813,KIAA0368,0.719491493
hsa-miR-122-5p,ENST00000559291,ENSG00000128891,C15orf57,0.718833625
hsa-miR-122-5p,ENST00000374324,ENSG00000106853,PTGR1,0.717916474
hsa-miR-122-5p,ENST00000431952,ENSG00000067066,SP100,0.717606948
hsa-miR-122-5p,ENST00000505691,ENSG00000125898,FAM110A,0.71759227
hsa-miR-122-5p,ENST00000456458,ENSG00000122643,NT5C3A,0.71730424
hsa-miR-122-5p,ENST00000397936,ENSG00000169302,STK32A,0.716993393
hsa-miR-122-5p,ENST00000252891,ENSG00000105245,NUMBL,0.716670807
hsa-miR-122-5p,ENST00000416858,ENSG00000125454,SLC25A19,0.71644881
hsa-miR-122-5p,ENST00000366971,ENSG00000162769,FLVCR1,0.716124293
hsa-miR-122-5p,ENST00000551568,ENSG00000135678,CPM,0.716091549
hsa-miR-122-5p,ENST00000361357,ENSG00000198909,MAP3K3,0.716068361
hsa-miR-122-5p,ENST00000356387,ENSG00000160991,ORAI2,0.715827892
hsa-miR-122-5p,ENST00000369516,ENSG00000134198,TSPAN2,0.715062665
hsa-miR-122-5p,ENST00000375071,ENSG00000158825,CDA,0.714352157
hsa-miR-122-5p,ENST00000472531,ENSG00000196418,ZNF124,0.714079116
hsa-miR-122-5p,ENST00000322348,ENSG00000176928,GCNT4,0.713974805
hsa-miR-122-5p,ENST00000275954,ENSG00000147027,TMEM47,0.713599523
hsa-miR-122-5p,ENST00000507866,ENSG00000184985,SORCS2,0.713277471
hsa-miR-122-5p,ENST00000400454,ENSG00000171587,DSCAM,0.71277123
hsa-miR-122-5p,ENST00000299164,ENSG00000166106,ADAMTS15,0.712632919
hsa-miR-122-5p,ENST00000382461,ENSG00000171044,XKR6,0.71214221
hsa-miR-122-5p,ENST00000586604,ENSG00000141622,RNF165,0.712119823
hsa-miR-122-5p,ENST00000293829,ENSG00000161958,FGF11,0.712108858
hsa-miR-122-5p,ENST00000379153,ENSG00000112149,CD83,0.712031255
hsa-miR-122-5p,ENST00000284719,ENSG00000138430,OLA1,0.711849645
hsa-miR-122-5p,ENST00000357680,ENSG00000166886,NAB2,0.711248874
hsa-miR-122-5p,ENST00000369238,ENSG00000162836,ACP6,0.71108206
hsa-miR-122-5p,ENST00000368282,ENSG00000196189,SEMA4A,0.710991382
hsa-miR-122-5p,ENST00000373510,ENSG00000160062,ZBTB8A,0.710929061
hsa-miR-122-5p,ENST00000601440,ENSG00000188171,ZNF626,0.710895721
hsa-miR-122-5p,ENST00000353267,ENSG00000118260,CREB1,0.710618755
hsa-miR-122-5p,ENST00000546590,ENSG00000179104,TMTC2,0.710586446
hsa-miR-122-5p,ENST00000371132,ENSG00000124222,STX16,0.709710887
hsa-miR-122-5p,ENST00000376006,ENSG00000122824,NUDT10,0.70830447
hsa-miR-122-5p,ENST00000258526,ENSG00000136040,PLXNC1,0.708108697
hsa-miR-122-5p,ENST00000392780,ENSG00000169255,B3GALNT1,0.708047838
hsa-miR-122-5p,ENST00000406785,ENSG00000183023,SLC8A1,0.707987622
hsa-miR-122-5p,ENST00000440086,ENSG00000160310,PRMT2,0.707817329
hsa-miR-122-5p,ENST00000375654,ENSG00000204390,HSPA1L,0.707739826
hsa-miR-122-5p,ENST00000259206,ENSG00000136689,IL1RN,0.707594523
hsa-miR-122-5p,ENST00000372572,ENSG00000198815,FOXJ3,0.707577187
hsa-miR-122-5p,ENST00000396073,ENSG00000132464,ENAM,0.707215654
hsa-miR-122-5p,ENST00000481284,ENSG00000131069,ACSS2,0.706916834
hsa-miR-122-5p,ENST00000269967,ENSG00000142039,CCDC97,0.706666883
hsa-miR-122-5p,ENST00000372711,ENSG00000156650,KAT6B,0.706637802
hsa-miR-122-5p,ENST00000548263,ENSG00000012822,CALCOCO1,0.706114765
hsa-miR-122-5p,ENST00000371432,ENSG00000124813,RUNX2,0.705767367
hsa-miR-122-5p,ENST00000298198,ENSG00000165434,PGM2L1,0.705029462
hsa-miR-122-5p,ENST00000368006,ENSG00000158796,DEDD,0.704882821
hsa-miR-122-5p,ENST00000394140,ENSG00000114021,NIT2,0.704499284
hsa-miR-122-5p,ENST00000273980,ENSG00000145348,TBCK,0.704458621
hsa-miR-122-5p,ENST00000457422,ENSG00000180329,CCDC43,0.70444702
hsa-miR-122-5p,ENST00000398106,ENSG00000204677,FAM153C,0.70430827
hsa-miR-122-5p,ENST00000308259,ENSG00000174099,MSRB3,0.704101325
hsa-miR-122-5p,ENST00000215095,ENSG00000099365,STX1B,0.703591563
hsa-miR-122-5p,ENST00000268035,ENSG00000140443,IGF1R,0.703047126
hsa-miR-122-5p,ENST00000342449,ENSG00000185658,BRWD1,0.702917779
hsa-miR-122-5p,ENST00000430655,ENSG00000137274,BPHL,0.702894684
hsa-miR-122-5p,ENST00000573150,ENSG00000181523,SGSH,0.702706905
hsa-miR-122-5p,ENST00000380750,ENSG00000205572,SERF1B,0.702692747
hsa-miR-122-5p,ENST00000537989,ENSG00000112182,BACH2,0.702660354
hsa-miR-122-5p,ENST00000524591,ENSG00000250305,KIAA1456,0.702462519
hsa-miR-122-5p,ENST00000466590,ENSG00000070748,CHAT,0.702427113
hsa-miR-122-5p,ENST00000305513,ENSG00000186532,SMYD4,0.702108647
hsa-miR-122-5p,ENST00000479697,ENSG00000075826,SEC31B,0.701856554
hsa-miR-122-5p,ENST00000396577,ENSG00000074803,SLC12A1,0.701780304
hsa-miR-122-5p,ENST00000332853,ENSG00000165633,VSTM4,0.701653195
hsa-miR-122-5p,ENST00000534358,ENSG00000118058,KMT2A,0.70110614
hsa-miR-122-5p,ENST00000484457,ENSG00000153558,FBXL2,0.701022671
hsa-miR-122-5p,ENST00000395590,ENSG00000079974,RABL2B,0.701017688
hsa-miR-122-5p,ENST00000555640,ENSG00000165792,METTL17,0.700986023
hsa-miR-122-5p,ENST00000452135,ENSG00000050748,MAPK9,0.700238057
hsa-miR-122-5p,ENST00000549143,ENSG00000062485,CS,0.700189765
hsa-miR-122-5p,ENST00000318006,ENSG00000166887,VPS39,0.70005809
hsa-miR-126-3p,ENST00000306726,ENSG00000169410,PTPN9,0.982425786
hsa-miR-126-3p,ENST00000359337,ENSG00000196576,PLXNB2,0.915130749
hsa-miR-126-3p,ENST00000590750,ENSG00000267260,CTD-2162K18.4,0.900046601
hsa-miR-126-3p,ENST00000343713,ENSG00000091409,ITGA6,0.883819974
hsa-miR-126-3p,ENST00000586659,ENSG00000197256,KANK2,0.883020854
hsa-miR-126-3p,ENST00000586470,ENSG00000172000,ZNF556,0.87456991
hsa-miR-126-3p,ENST00000360947,ENSG00000165804,ZNF219,0.845038146
hsa-miR-126-3p,ENST00000299084,ENSG00000166068,SPRED1,0.822205299
hsa-miR-126-3p,ENST00000274289,ENSG00000145632,PLK2,0.813026852
hsa-miR-126-3p,ENST00000305123,ENSG00000169047,IRS1,0.805942143
hsa-miR-126-3p,ENST00000439343,ENSG00000259040,BLOC1S5-TXNDC5,0.799306562
hsa-miR-126-3p,ENST00000477571,ENSG00000157800,SLC37A3,0.791755375
hsa-miR-126-3p,ENST00000216259,ENSG00000100417,PMM1,0.787248167
hsa-miR-126-3p,ENST00000389532,ENSG00000130559,CAMSAP1,0.769285365
hsa-miR-126-3p,ENST00000298097,ENSG00000165355,FBXO33,0.762488134
hsa-miR-126-3p,ENST00000377309,ENSG00000089101,C20orf26,0.75703728
hsa-miR-126-3p,ENST00000280886,ENSG00000151240,DIP2C,0.751713771
hsa-miR-126-3p,ENST00000511884,ENSG00000169851,PCDH7,0.732273154
hsa-miR-126-3p,ENST00000276431,ENSG00000120889,TNFRSF10B,0.724326223
hsa-miR-126-3p,ENST00000375980,ENSG00000142634,EFHD2,0.713170057
hsa-miR-126-3p,ENST00000565644,ENSG00000103257,SLC7A5,0.703695534
hsa-miR-126-3p,ENST00000510026,ENSG00000172262,ZNF131,0.702103569
hsa-miR-126-5p,ENST00000229387,ENSG00000111783,RFX4,0.999969199
hsa-miR-126-5p,ENST00000341418,ENSG00000188779,SKOR1,0.999883186
hsa-miR-126-5p,ENST00000361525,ENSG00000196482,ESRRG,0.999849796
hsa-miR-126-5p,ENST00000367182,ENSG00000198625,MDM4,0.999838432
hsa-miR-126-5p,ENST00000581347,ENSG00000206432,TMEM200C,0.999735308
hsa-miR-126-5p,ENST00000409947,ENSG00000169967,MAP3K2,0.999357818
hsa-miR-126-5p,ENST00000222753,ENSG00000106031,HOXA13,0.999341839
hsa-miR-126-5p,ENST00000413795,ENSG00000164418,GRIK2,0.999324042
hsa-miR-126-5p,ENST00000445964,ENSG00000168918,INPP5D,0.999317233
hsa-miR-126-5p,ENST00000299698,ENSG00000166535,A2ML1,0.998855041
hsa-miR-126-5p,ENST00000275493,ENSG00000146648,EGFR,0.998585505
hsa-miR-126-5p,ENST00000433279,ENSG00000233889,AL353698.1,0.998567172
hsa-miR-126-5p,ENST00000281938,ENSG00000152137,HSPB8,0.998550277
hsa-miR-126-5p,ENST00000606613,ENSG00000233822,HIST1H2BN,0.998485471
hsa-miR-126-5p,ENST00000395715,ENSG00000104447,TRPS1,0.997938424
hsa-miR-126-5p,ENST00000375846,ENSG00000213694,S1PR3,0.997928308
hsa-miR-126-5p,ENST00000302424,ENSG00000171206,TRIM8,0.99790111
hsa-miR-126-5p,ENST00000282026,ENSG00000152213,ARL11,0.997730331
hsa-miR-126-5p,ENST00000064778,ENSG00000054965,FAM168A,0.997383626
hsa-miR-126-5p,ENST00000434009,ENSG00000009413,REV3L,0.997331039
hsa-miR-126-5p,ENST00000318588,ENSG00000147044,CASK,0.99714086
hsa-miR-126-5p,ENST00000391979,ENSG00000213047,DENND1B,0.997110947
hsa-miR-126-5p,ENST00000589144,ENSG00000105705,SUGP1,0.996933001
hsa-miR-126-5p,ENST00000396594,ENSG00000159921,GNE,0.996881395
hsa-miR-126-5p,ENST00000267843,ENSG00000140285,FGF7,0.996288955
hsa-miR-126-5p,ENST00000368426,ENSG00000160685,ZBTB7B,0.995708508
hsa-miR-126-5p,ENST00000338965,ENSG00000188211,NCR3LG1,0.994201787
hsa-miR-126-5p,ENST00000288368,ENSG00000046889,PREX2,0.993521908
hsa-miR-126-5p,ENST00000526355,ENSG00000152402,GUCY1A2,0.992932621
hsa-miR-126-5p,ENST00000518029,ENSG00000171428,NAT1,0.992316361
hsa-miR-126-5p,ENST00000233190,ENSG00000023228,NDUFS1,0.99207913
hsa-miR-126-5p,ENST00000473989,ENSG00000157741,UBN2,0.992009872
hsa-miR-126-5p,ENST00000497081,ENSG00000166482,MFAP4,0.991970635
hsa-miR-126-5p,ENST00000393959,ENSG00000145864,GABRB2,0.99110777
hsa-miR-126-5p,ENST00000310396,ENSG00000106034,CPED1,0.990548489
hsa-miR-126-5p,ENST00000414341,ENSG00000204788,CR769776.1,0.989449365
hsa-miR-126-5p,ENST00000409600,ENSG00000082153,BZW1,0.989200696
hsa-miR-126-5p,ENST00000546136,ENSG00000134532,SOX5,0.989124108
hsa-miR-126-5p,ENST00000370598,ENSG00000135298,BAI3,0.988584989
hsa-miR-126-5p,ENST00000377270,ENSG00000165060,FXN,0.988235104
hsa-miR-126-5p,ENST00000255194,ENSG00000132842,AP3B1,0.988058439
hsa-miR-126-5p,ENST00000369838,ENSG00000198478,SH3BGRL2,0.987679868
hsa-miR-126-5p,ENST00000422287,ENSG00000145414,NAF1,0.987665272
hsa-miR-126-5p,ENST00000311015,ENSG00000172687,ZNF738,0.987648907
hsa-miR-126-5p,ENST00000524591,ENSG00000250305,KIAA1456,0.98763629
hsa-miR-126-5p,ENST00000380602,ENSG00000198759,EGFL6,0.986942811
hsa-miR-126-5p,ENST00000341376,ENSG00000001167,NFYA,0.986787397
hsa-miR-126-5p,ENST00000300181,ENSG00000166925,TSC22D4,0.9865814
hsa-miR-126-5p,ENST00000374618,ENSG00000189180,ZNF33A,0.986125197
hsa-miR-126-5p,ENST00000400331,ENSG00000183742,MACC1,0.985988807
hsa-miR-126-5p,ENST00000264318,ENSG00000109158,GABRA4,0.985938253
hsa-miR-126-5p,ENST00000378641,ENSG00000182621,PLCB1,0.985660145
hsa-miR-126-5p,ENST00000329905,ENSG00000185933,CALHM1,0.985286465
hsa-miR-126-5p,ENST00000243103,ENSG00000123407,HOXC12,0.984873791
hsa-miR-126-5p,ENST00000324559,ENSG00000171714,ANO5,0.984277386
hsa-miR-126-5p,ENST00000238831,ENSG00000119820,YIPF4,0.98371389
hsa-miR-126-5p,ENST00000381176,ENSG00000138944,KIAA1644,0.983591733
hsa-miR-126-5p,ENST00000327419,ENSG00000185742,C11orf87,0.983491201
hsa-miR-126-5p,ENST00000260637,ENSG00000138068,SULT6B1,0.983245665
hsa-miR-126-5p,ENST00000357421,ENSG00000176274,SLC25A53,0.98301073
hsa-miR-126-5p,ENST00000267436,ENSG00000087299,L2HGDH,0.982800416
hsa-miR-126-5p,ENST00000599847,ENSG00000152439,ZNF773,0.982007142
hsa-miR-126-5p,ENST00000542843,ENSG00000187268,FAM9C,0.981961865
hsa-miR-126-5p,ENST00000327536,ENSG00000183578,TNFAIP8L3,0.981682653
hsa-miR-126-5p,ENST00000370296,ENSG00000075891,PAX2,0.98138801
hsa-miR-126-5p,ENST00000370203,ENSG00000152078,TMEM56,0.981360514
hsa-miR-126-5p,ENST00000334464,ENSG00000165650,PDZD8,0.981360502
hsa-miR-126-5p,ENST00000315870,ENSG00000071243,ING3,0.980767649
hsa-miR-126-5p,ENST00000308078,ENSG00000234972,TBC1D3C,0.980575751
hsa-miR-126-5p,ENST00000233057,ENSG00000055332,EIF2AK2,0.980453042
hsa-miR-126-5p,ENST00000305479,ENSG00000168634,WFDC13,0.980357735
hsa-miR-126-5p,ENST00000273375,ENSG00000144840,RABL3,0.980085381
hsa-miR-126-5p,ENST00000512248,ENSG00000145723,GIN1,0.980047335
hsa-miR-126-5p,ENST00000306388,ENSG00000171530,TBCA,0.97969079
hsa-miR-126-5p,ENST00000524543,ENSG00000166471,TMEM41B,0.978692604
hsa-miR-126-5p,ENST00000299977,ENSG00000166750,SLFN5,0.977871933
hsa-miR-126-5p,ENST00000261868,ENSG00000104131,EIF3J,0.977656688
hsa-miR-126-5p,ENST00000396153,ENSG00000185104,FAF1,0.977552176
hsa-miR-126-5p,ENST00000304338,ENSG00000119698,PPP4R4,0.977442659
hsa-miR-126-5p,ENST00000524472,ENSG00000064886,CHI3L2,0.977222015
hsa-miR-126-5p,ENST00000340652,ENSG00000188730,VWC2,0.975805861
hsa-miR-126-5p,ENST00000370630,ENSG00000117151,CTBS,0.975678465
hsa-miR-126-5p,ENST00000367405,ENSG00000177888,ZBTB41,0.97551249
hsa-miR-126-5p,ENST00000348628,ENSG00000070808,CAMK2A,0.975230428
hsa-miR-126-5p,ENST00000301395,ENSG00000167741,GGT6,0.975135947
hsa-miR-126-5p,ENST00000373191,ENSG00000126070,AGO3,0.974974721
hsa-miR-126-5p,ENST00000499666,ENSG00000109270,LAMTOR3,0.974908569
hsa-miR-126-5p,ENST00000373275,ENSG00000165288,BRWD3,0.974524845
hsa-miR-126-5p,ENST00000533486,ENSG00000137502,RAB30,0.970528555
hsa-miR-126-5p,ENST00000040584,ENSG00000037965,HOXC8,0.97048386
hsa-miR-126-5p,ENST00000380099,ENSG00000133116,KL,0.969899657
hsa-miR-126-5p,ENST00000314499,ENSG00000178662,CSRNP3,0.969888144
hsa-miR-126-5p,ENST00000448150,ENSG00000075391,RASAL2,0.96982311
hsa-miR-126-5p,ENST00000496637,ENSG00000150054,MPP7,0.969414791
hsa-miR-126-5p,ENST00000341776,ENSG00000008083,JARID2,0.968712789
hsa-miR-126-5p,ENST00000374346,ENSG00000204179,PTPN20A,0.968239932
hsa-miR-126-5p,ENST00000248594,ENSG00000127947,PTPN12,0.966990446
hsa-miR-126-5p,ENST00000342232,ENSG00000104369,JPH1,0.966290115
hsa-miR-126-5p,ENST00000367225,ENSG00000091844,RGS17,0.966093895
hsa-miR-126-5p,ENST00000308191,ENSG00000171408,PDE7B,0.96598328
hsa-miR-126-5p,ENST00000344636,ENSG00000187510,PLEKHG7,0.96521286
hsa-miR-126-5p,ENST00000290649,ENSG00000159461,AMFR,0.965098011
hsa-miR-126-5p,ENST00000541730,ENSG00000172197,MBOAT1,0.964708496
hsa-miR-126-5p,ENST00000361875,ENSG00000196428,TSC22D2,0.964081214
hsa-miR-126-5p,ENST00000367545,ENSG00000152818,UTRN,0.963984966
hsa-miR-126-5p,ENST00000400256,ENSG00000158270,COLEC12,0.963554217
hsa-miR-126-5p,ENST00000315330,ENSG00000150048,CLEC1A,0.962915025
hsa-miR-126-5p,ENST00000376753,ENSG00000116663,FBXO6,0.962696735
hsa-miR-126-5p,ENST00000370238,ENSG00000023909,GCLM,0.961585048
