Regulator	Target	MI	pvalue
IL13	PDGFB	0.13977050848446418	1.1835311908292567E-6
OSM	TNFSF14	0.28869837686751515	6.052689173845494E-4
CCL25	CCL28	0.2655386878434867	1.0023796854330413E-5
CP	A1BG	0.43473850376630824	8.024779115700653E-5
IL20	NRTN	0.14629317756639784	0.004285196681163228
IL27	CTSL	0.3028956639571609	0.0
NT-pro-BNP	ADM	0.22014966399907993	1.1835311908292567E-6
APOA2	PLG	0.3955694002293432	1.432542973134332E-11
PLAT	FGF21	0.18420039737938745	0.0
TNFRSF10B	TNFRSF1B	0.5310796523250133	0.0
TNFRSF10B	TNFRSF1A	0.5362520935234707	0.0
IL7	TGFA	0.26394692690270055	1.1835311908292567E-6
MB	TNFRSF1B	0.2528943538901236	1.3248157415546302E-7
ITIH4	C4BPA	0.4954890748165988	0.0
PF4	CD274	0.7806724050625622	0.0
MB	TNFRSF1A	0.25201969441574035	0.0
TNFRSF10B	PRAP1	0.47850527499624185	0.0
F2R	MMP1	0.3556886474746254	1.4096222855641827E-8
CCL25	FGF19	0.17943570081165294	1.1835311908292567E-6
FLT3LG	ADA	0.2819193178926882	0.0
GPX3	CLEC3B	0.3844956561120115	0.0
IL10RB	TNFRSF9	0.4396812943139117	0.0
AZGP1	APOA4	0.3516167272214964	0.0
AHSG	VTN	0.3525749433118955	0.0
CCL28	TNFSF12	0.28423354361043457	8.024779115700653E-5
GSN	ABCF1	0.2958779651286125	8.024779115700653E-5
SERPINF1	APOA4	0.3143463347057173	8.024779115700653E-5
CCL28	SLAMF1	0.3200761150990273	0.0
APOC3	TF	0.36095613872726867	0.0
APOL1	APOC2	0.35532393737093737	0.004285196681163228
APOL1	APOC3	0.35999827129769846	0.004285196681163228
IGHA2	FCN3	0.2905837020058308	0.004285196681163228
IL24	IL2	0.12071386218070396	8.024779115700653E-5
ITIH4	TTR	0.4252752595082615	0.0
CLU	C1R	0.44516233635542335	0.0
LTA	CD6	0.3209210791856714	0.0283586604778856
VEGFA	PGF	0.42628677422160205	0.0283586604778856
LTA	CD5	0.3403040368631748	0.0
ITIH2	THRB	0.4916072895254887	0.0
IGHA1	FBLN1	0.2888629163196956	0.0
TF	KLKB1	0.362191910325305	1.432542973134332E-11
DNER	IL6	0.18204186870056324	1.1835311908292567E-6
APOL1	APOA2	0.3723722892942579	1.432542973134332E-11
NGF	VEGFA	0.2350396541135654	0.0283586604778856
CCL3	NGF	0.21397444989470074	1.432542973134332E-11
CCL28	GH1	0.12615755841127932	6.052689173845494E-4
VEGFA	CMA1	0.2305576102615908	0.0
CD5L	IGHM	1.6165169784897953	0.0
SAA4	MRS2	0.40127861990505315	0.0
FGA	C8A	0.42537800135014686	8.024779115700653E-5
IL20RA	IL22RA1	0.11310522108856415	1.1835311908292567E-6
APOC2	APOC3	0.7190825745523272	0.0
APOC2	APOC1	0.5674399665738921	0.0
CXCL1	CXCL5	0.5744826435720867	1.1835311908292567E-6
CXCL1	CXCL6	0.44829928102037714	0.0
C7	ITIH4	0.4787401388112564	0.0
PRAP1	HGF	0.3794042380761442	0.0
IL13	IL20RA	0.136538874841189	1.432542973134332E-9
CLU	AGT	0.4681760130050116	0.0
Total-IGHG	HPR	0.30173176327033935	1.432542973134332E-9
CD274	CXCL6	0.4429786869801413	0.004285196681163228
CD274	CXCL1	0.7587076830834885	0.0
IGHG2	Total-IGHG	0.4362309599754623	0.0
PECAM1	EGF	0.8152799923751088	1.3609158244776154E-10
PGF	TNFRSF1B	0.5641014898711084	0.0
PGF	TNFRSF1A	0.5499205050725815	0.0
MBL2	LPA	0.2863284862274041	0.0
APOB	SERPINA6	0.39139816027523006	0.004285196681163228
CLU	ALB	0.4188505899869419	0.0
GDF15	C7	0.19718110374543724	0.0
IL24	IL20	0.15598663223858877	0.0
PRAP1	VEGFD	0.16951390637674438	6.052689173845494E-4
MPO	SPON1	0.2552828920789556	1.4096222855641827E-8
GSN	AZGP1	0.320784219304669	0.0
GDF15	TNFRSF1B	0.44177052625341556	6.052689173845494E-4
PF4	U6	0.16474066651916688	0.0
EIF4EBP1	ADA	0.2738999510078779	0.0
SLAMF1	CCL28	0.31556250504454075	0.0
GSN	APOD	0.31491480164133473	0.0
SLAMF1	CCL13	0.2504142572320881	6.052689173845494E-4
TF	APOC3	0.3612527757990106	0.0
IL7	CDCP1	0.1985018721137447	0.004285196681163228
PSPHP1	CP	0.5016769695077842	0.0
CXCL11	CD6	0.24118304715837036	0.004285196681163228
CFB	C5	0.4851891591458192	1.0023796854330413E-5
CFB	C2	0.5654508844168105	0.0
PSPHP1	C2	0.4945727472945715	0.0
PSPHP1	C6	0.498605483710778	1.4096222855641827E-8
IL2RB	IL20RA	0.12364383465245359	1.1835311908292567E-6
C2	SERPINA7	0.44670831267127287	0.0
C2	SERPINA1	0.41315737859708684	6.052689173845494E-4
C2	SERPINA3	0.48612969545304396	1.432542973134332E-11
SERPINA7	ERVMER34-1	0.43465488979992106	0.0
TNFSF14	OSM	0.29132060715122693	6.052689173845494E-4
HPR	Total-IGHG	0.3042387372538821	1.3248157415546302E-7
CDCP1	CCL7	0.2516112727383754	0.0
C3	ITIH4	0.5115703539314204	0.0
APOC2	APOL1	0.35593975031172226	6.052689173845494E-4
IKBKG	EGF	1.1147866526532972	0.0
AMBP	C5	0.4575345105478326	0.0
AMBP	C6	0.4370874962569187	0.0
IL20	IL20RA	0.15524061325989483	0.0
CSTB	CCL3	0.36074781383191135	0.0
HGF	TIMELESS	0.300081527748791	1.0023796854330413E-5
CSTB	CCL7	0.23378985602865773	0.0
TNFRSF1A	VEGFA	0.4361323831137195	0.0
AGER	KITLG	0.15070024339483115	6.052689173845494E-4
AGER	VEGFD	0.16797192527485616	0.0
PLAT	CFH	0.21441835804807274	0.0
IGHA2	Total-IGHG	0.27740225417914155	1.0023796854330413E-5
GDF15	PGF	0.44546370290388665	1.0023796854330413E-5
TNFSF12	FLT3LG	0.2767931268821724	1.3248157415546302E-7
CCL8	CXCL9	0.2766553648919771	0.0
IFNG	IL20	0.17945042161909228	0.0
FGA	CFH	0.46863584920768564	0.0
IFNG	IL10	0.1993820283068576	1.1835311908292567E-6
SERPINA7	CP	0.4072011554232213	1.0023796854330413E-5
SERPINA7	C2	0.44710649997568014	0.0
TNFRSF1A	TNFRSF1B	0.7809909975316498	0.0
NRTN	LIF	0.14283198895711136	0.0
CCL3	SELPLG	0.1670745082021983	0.0
NRTN	PDGFB	0.1347281284838462	6.052689173845494E-4
KLKB1	SERPINF2	0.4403658521957458	8.024779115700653E-5
C1QC	AMBP	0.38571616100853334	0.004285196681163228
KNG1	CPN2	0.4591351442224328	0.0
NGF	ESM1	0.17903435403011567	0.0283586604778856
GDNF	CCL7	0.2612082105799461	1.4096222855641827E-8
ADA	EIF4EBP1	0.27581093949983143	0.0
DNER	CD5	0.3292014225940431	1.432542973134332E-11
CD244	CCL4L1	0.23543935414848072	0.0283586604778856
NT-pro-BNP	NPPB	0.9456290396443184	0.0
APOH	ERVMER34-1	0.5014903429072866	0.0
CCL4	IL16	0.2260711511116949	1.0023796854330413E-5
TNFRSF1A	ADM	0.4797833795905385	0.0
SERPINA1	SERPINA7	0.3962361700600095	0.0
SERPINA1	SERPINA3	0.3920252383047664	0.0283586604778856
CFI	FCN3	0.38507287578046845	1.432542973134332E-11
KLK6	PGF	0.24631340589297926	0.0
RBP4	APOC3	0.3828794821456742	0.0
IL1R1	CCL20	0.20429521563962477	0.004285196681163228
ALB	CLEC3B	0.44363849953462287	0.0
HRG	HBD	0.3184708517758194	1.4096222855641827E-8
C6	CFI	0.4586525235302729	0.0283586604778856
C6	CFH	0.4560759314437939	1.4096222855641827E-8
TGFA	IL10RB	0.39713327910768653	0.0
CXCL6	CASP8	0.43808272189163383	1.432542973134332E-9
IGHM	CD5L	1.6145754588910786	0.0
APOB	APOC3	0.4264149893833568	1.432542973134332E-11
IL7	TGFB1	0.4388103704708072	0.0
APOB	APOC2	0.4485019466205314	0.0
SERPIND1	CFH	0.4877920720611507	0.0
SERPIND1	CFI	0.5062236374316831	0.0
TNFRSF11B	SPON1	0.343290017183352	0.0
GDF15	TNFRSF10B	0.4670960556106017	0.0
GDF15	TNFRSF11B	0.37015331980349814	0.0
CD274	CASP8	0.7219574650195482	1.3609158244776154E-10
CHI3L1	GDF15	0.2924852314401	0.0
IL16	THBD	0.3118884136914849	0.0
IL22RA1	IL2	0.11131882137715841	0.0
IL22RA1	IL4	0.08769180092525859	0.0
C3	C5	0.45135893017459816	0.0283586604778856
C3	C2	0.5036500085065333	0.0
AMBP	ITIH1	0.7010691436028236	0.0
AMBP	ITIH2	0.723064546039846	0.0
PLAUR	TGFA	0.3363492619187085	0.0
C1S	AMBP	0.4220572204236154	6.052689173845494E-4
LEP	FABP4	0.3997316505445226	0.0
CD274	PF4	0.7799012042436961	0.0
IL17A	IL10RA	0.16917840579709895	1.432542973134332E-9
IL18R1	CCL3	0.23025445682319526	8.024779115700653E-5
IL18R1	CCL4	0.19787627093189747	1.3609158244776154E-10
CCL13	IL10RB	0.25456175429114464	1.0023796854330413E-5
TTR	HBD	0.3302915188373629	1.1835311908292567E-6
IL7	CXCL11	0.28722364104412307	0.004285196681163228
CLU	PLG	0.471347333658759	1.3248157415546302E-7
SERPING1	AZGP1	0.33470770434586034	0.0
SPON1	VEGFA	0.3247118595245867	0.004285196681163228
C3	VTN	0.431883893258401	8.024779115700653E-5
IL20	TNF	0.14283196159681819	0.0
ADM	FABP4	0.311787652172403	0.0
C6	PSPHP1	0.4947533891829665	1.1835311908292567E-6
TNFSF12	TNFRSF9	0.32913968033412155	0.0
C6	C1R	0.42718254612280443	1.4096222855641827E-8
GSN	HBA1	0.2918331751803728	6.052689173845494E-4
C6	C1S	0.456112111871297	1.1835311908292567E-6
HSPB1	CD40LG	0.8573477416762983	0.0
CXCL9	IFNG	0.20877971097730433	1.4096222855641827E-8
CFB	C1S	0.48055137457487523	1.4096222855641827E-8
CFB	C1R	0.46359125208615864	0.0
APOA1	SHBG	0.32208797366659686	0.0
JCHAIN	A1BG	0.32679370041415134	0.004285196681163228
SELENOP	APOC3	0.3391135143443711	8.024779115700653E-5
IFNG	IL15RA	0.20206825206016207	0.0283586604778856
AFM	APOD	0.2842271813713514	1.3248157415546302E-7
TGFA	PLAUR	0.3386872767258858	0.0
IGHG4	FGA	0.2847047397387068	0.0283586604778856
SELENOP	APOA2	0.33842881062094077	1.3248157415546302E-7
GDF15	REN	0.20811264636693338	1.432542973134332E-9
MMP1	HBEGF	0.34239147549344484	8.024779115700653E-5
APOD	APOM	0.3467667878225962	0.0
FGF21	CHI3L1	0.19862170964603978	0.0
TGFA	TNFSF10	0.2915662871823881	0.0
ITIH4	PF4	0.3235713290405239	1.0023796854330413E-5
A1BG	JCHAIN	0.31677088156360483	6.052689173845494E-4
CMA1	VEGFA	0.23053320569589178	0.0
CMA1	KITLG	0.17608269284299127	0.0
C6	C8A	0.4463492751068298	0.0
PRAP1	REN	0.20742303047905486	0.004285196681163228
S100A12	IL6	0.2527817188016942	0.0
ORM2	C3	0.42373142219667376	0.0
IL20RA	IL13	0.13676144342563099	1.3609158244776154E-10
IL20RA	IL20	0.14786002880344404	0.0
IGHA1	APOM	0.2941909035729961	0.0283586604778856
IL20RA	IL1A	0.12352494833615296	0.0
C1QC	HBE1	0.29372432456633385	0.0283586604778856
AMBP	CLU	0.5033001384214233	1.3248157415546302E-7
AGER	CCL7	0.13583475505604237	0.0283586604778856
Total-IGHG	SLC4A1	0.30214740751473995	0.0283586604778856
ALB	SERPINC1	0.37832007769317294	1.432542973134332E-9
FGG	C6	0.4372964405639227	0.0
FGG	C5	0.45361837922793385	0.0
CFB	CFI	0.5620893896944448	0.0
CFB	CFH	0.5399038767304477	0.0
PLAT	FABP4	0.2299053902282943	0.0283586604778856
FGF5	IL15RA	0.3152221176618424	0.0
C6	FGG	0.4399740059545488	0.0
C6	FGA	0.45786401179309455	1.0023796854330413E-5
TNFSF12	PLAT	0.13752912580987803	8.024779115700653E-5
IL6R	CXCL16	0.2708383878257991	0.0
JCHAIN	IGHM	0.6559068031495306	0.0
FGF23	TNFSF11	0.15710295091920073	1.3609158244776154E-10
SERPING1	ITIH4	0.46112981152770893	0.004285196681163228
HBD	ITIH4	0.3238530404769461	0.004285196681163228
SERPINA3	LRG1	0.5830012291098643	0.0
CCL28	CCL7	0.2607038509535682	0.004285196681163228
IGHA2	IGHG3	0.31814017807928213	0.0283586604778856
CD6	CXCL11	0.24101196562693233	8.024779115700653E-5
TGFB1	CCL13	0.26793964694208805	0.0283586604778856
CFB	C8A	0.43872665518031334	0.0283586604778856
CCL11	PLAUR	0.2728813858890304	0.0
DNER	FGG	0.1689867153862077	0.0283586604778856
IL10RB	IL15RA	0.34607950026691786	0.0
IGHA2	IGHA1	0.4449588475005855	0.0
VTN	C3	0.4323704334538752	1.0023796854330413E-5
TNFSF11	FGF23	0.15771526519789134	1.432542973134332E-11
GC	F13A1	0.39960201218206476	0.0
AMBP	AZGP1	0.38268859667583777	0.0283586604778856
TNFRSF1B	MB	0.25378180190378535	1.1835311908292567E-6
SERPINF1	RBP4	0.3348561804003822	1.3609158244776154E-10
IL20	ARTN	0.11031563820561548	0.004285196681163228
CXCL8	IL1RL1	0.17663116737986892	6.052689173845494E-4
LIFR	CST5	0.2610687088614453	0.004285196681163228
CCL19	CXCL11	0.28425627487910804	0.0
CCL19	CXCL10	0.2666425615096543	0.0
KNG1	PLG	0.40179289320685374	1.0023796854330413E-5
IL1RL1	GDF15	0.22003584625281927	0.0
IL2RB	NRTN	0.10458287006195459	0.0283586604778856
APOB	F13A1	0.39844645404019585	0.0
IL20RA	IL2RB	0.1237967644763335	0.0
THBD	TNFRSF1A	0.38527407055972035	0.0
AFM	HBE1	0.3052396236305624	6.052689173845494E-4
AMBP	C1S	0.41833158795626835	6.052689173845494E-4
IL1R1	CFH	0.21116768653342055	0.004285196681163228
SLAMF1	CCL7	0.2817323501045169	0.0
VTN	ITIH1	0.476095936420894	1.3609158244776154E-10
SERPINF2	PLG	0.44848666954160116	1.3609158244776154E-10
SLAMF1	IL20RA	0.15265366004823744	1.0023796854330413E-5
SERPINF1	VTN	0.3997627140165728	0.0
C8A	FGA	0.4282897401225289	8.024779115700653E-5
APOC3	TTR	0.3889389318304197	0.004285196681163228
ADM	ITIH4	0.15698532507247412	0.0283586604778856
SERPINA1	FBLN1	0.3016520389742593	1.4096222855641827E-8
VEGFA	NGF	0.2256635028152732	0.004285196681163228
GAL	MMP3	0.13588995543490087	6.052689173845494E-4
C1QC	APOD	0.3030308307569128	0.004285196681163228
FGA	PSPHP1	0.5340805131583136	0.0
DNER	TNFSF12	0.31956848600067334	0.0
DNER	TNFSF10	0.2937368171518199	0.0
CDCP1	IL10RB	0.2464816276912293	8.024779115700653E-5
IFNG	IL10RA	0.17082338017501092	0.0
PF4	RBP4	0.30696283549664016	0.004285196681163228
ITIH4	SERPINA1	0.401929953469563	1.432542973134332E-11
ITIH4	SERPINA6	0.43664482452540543	1.3609158244776154E-10
GC	APOA1	0.4041965535094189	0.0
SAA4	ORM1	0.3699397537680632	1.4096222855641827E-8
ITIH4	SERPINC1	0.45759127391678134	0.0
ESM1	PECAM1	0.20596323220826715	1.1835311908292567E-6
TNFRSF1A	TNFRSF10B	0.536778708075437	0.0
SELENOP	TNFRSF9	0.1480423204486332	0.0283586604778856
SLAMF1	PLAUR	0.30277519325947205	0.0
NRTN	ARTN	0.0991792327426284	0.004285196681163228
APOC3	RBP4	0.3829049567027933	0.0
GPX3	ALB	0.3596726774244104	0.0
CSTB	HGF	0.3828774183891083	0.0
IL24	IL10RA	0.1294379412780291	8.024779115700653E-5
FABP4	PLAT	0.23109438965213824	0.0283586604778856
OLR1	RNASE3	0.4020787051429927	0.0
IL2	TSLP	0.12079400754625604	1.3248157415546302E-7
REN	XPNPEP2	0.09200805381107734	1.4096222855641827E-8
CCL13	TGFB1	0.2692301788460334	0.0283586604778856
AZGP1	GSN	0.3184176097439043	0.0
SERPING1	CP	0.43223783636709473	8.024779115700653E-5
ITIH4	GPX3	0.37302152180189363	1.1835311908292567E-6
CST5	LIFR	0.2607795657616154	6.052689173845494E-4
RETN	TNFRSF1A	0.3407669500219038	0.0
C5	FGG	0.4649527379547781	0.0
RETN	TNFRSF1B	0.3220454113057954	0.0
C8A	CFI	0.4365283117798383	8.024779115700653E-5
C8A	CFH	0.4469031342520725	1.1835311908292567E-6
C8A	CFB	0.4359290171486852	6.052689173845494E-4
C5	FGA	0.47413896671702077	0.0
FASN	KLK6	0.26406088086685836	0.004285196681163228
CCL4L1	TGFA	0.29468832295564257	0.0
IL1RL1	CHI3L1	0.19121374072840738	8.024779115700653E-5
HBA1	FBLN1	0.2991975707607154	0.0
TTR	RBP4	0.3719331545012561	0.0
AZGP1	ERVMER34-1	0.38025891772176595	0.0
LRG1	SERPINA3	0.5884893585855221	0.0
LRG1	SERPINA1	0.40308038014838377	1.0023796854330413E-5
CXCL11	CCL19	0.27950052234709843	1.432542973134332E-11
SERPING1	GC	0.49939862310292443	0.0
IL20RA	IL17A	0.14524080628435293	1.3248157415546302E-7
TGFA	IL15RA	0.3605258418259327	0.0
CFI	VTN	0.49953384629327324	1.432542973134332E-9
RBP4	MBL2	0.296946454621249	1.4096222855641827E-8
TF	AFM	0.3308943524828958	1.1835311908292567E-6
IL10	OSM	0.30343580982977064	0.0
TF	ALB	0.33844582421967156	0.0
MBL2	AGT	0.32455009250894257	0.004285196681163228
IL1A	PDGFB	0.12049738617871521	6.052689173845494E-4
APOA4	IGHM	0.28667848246608557	1.3248157415546302E-7
CXCL10	CXCL9	0.5504845255368648	0.0
APOH	AZGP1	0.40177260607927096	0.0
PGLYRP2	KNG1	0.3722349521660642	6.052689173845494E-4
IL10	TGFA	0.3668359973629155	0.0
IGHG3	HBD	0.29227243212938925	1.1835311908292567E-6
CFH	SERPINA3	0.4726938603783541	0.0283586604778856
IGHG3	CD5L	0.2930611312087733	1.4096222855641827E-8
HBA1	SLC4A1	0.2784498860510425	0.004285196681163228
ORM2	SERPING1	0.38187277586673285	0.0283586604778856
CFH	SERPIND1	0.49128818512372024	0.0
IL10	IFNG	0.20367455484334301	1.1835311908292567E-6
TNFSF11	CCL8	0.12761905387716319	0.004285196681163228
SERPINF2	VTN	0.46815505087779896	0.0
PSPHP1	LRG1	0.6356881702159486	0.0
SRC	CD40LG	0.8613162012661165	0.0
GC	SERPINA7	0.38829504657868563	0.0283586604778856
CCL23	TNFSF12	0.2822164170794919	0.0
AZGP1	APOH	0.39874968173323666	0.0
AZGP1	APOD	0.30542165984419306	0.0
CPN2	CLU	0.4937768914449257	0.0
IL15RA	PDGFB	0.16252190616244802	1.432542973134332E-11
AGT	A1BG	0.4219191858093982	8.024779115700653E-5
CCL8	CXCL10	0.26608254785203206	1.3248157415546302E-7
CCL8	CXCL11	0.28433747443697416	0.0
KITLG	PLAT	0.1688361705123125	0.0
HGF	MMP7	0.35055816976774257	0.0
TGFB1	CD244	0.5875377089884051	0.0
LRG1	A1BG	0.41751985810012143	1.1835311908292567E-6
CX3CL1	GSN	0.15013696576188876	0.004285196681163228
GC	SERPING1	0.49957532548257455	0.0
CHI3L1	IL1RL1	0.19347667092024348	6.052689173845494E-4
SRC	SIRT2	0.9721856047541823	0.0
ARTN	PDGFB	0.09302009054447595	0.004285196681163228
JCHAIN	LPA	0.2694690671471496	0.0283586604778856
GC	SERPINC1	0.48704090965950925	0.0
CD274	SIRT2	0.8233119000391228	0.0
EIF4EBP1	CXCL11	0.26534055047964283	0.0
IGHM	FN1	0.30342028859028264	0.004285196681163228
CP	SERPING1	0.4284841454465134	8.024779115700653E-5
C4BPA	ITIH4	0.49282973762928606	0.0
DNER	ADM	0.1830398995548672	1.0023796854330413E-5
DNER	ADA	0.41575761125162697	0.0
AGT	PGLYRP2	0.3803936173866571	6.052689173845494E-4
MRS2	CFB	0.469703268444707	0.0
CXCL6	CXCL11	0.24452467784398593	0.0
HBD	C1S	0.33169730941913916	0.0283586604778856
EGF	CD40LG	1.1820035502281474	0.0
ERVMER34-1	C1R	0.46997778047091465	0.0
GPX3	CLU	0.3675936166078911	1.1835311908292567E-6
GPX3	APOA1	0.3450620025787714	0.004285196681163228
KLK11	KLK6	0.25593174510255645	0.0
GPX3	APOA2	0.31253389577879614	8.024779115700653E-5
GPX3	SELENOP	0.30072963970574385	0.0
TNFRSF1A	SERPINF1	0.21383614897909806	0.0
PGF	CCL2	0.2855318929028547	0.0
AHSG	C1QB	0.33439949594648005	0.0283586604778856
VEGFA	HBEGF	0.38057351221883395	0.0
LEP	IL1R1	0.28985481582622696	6.052689173845494E-4
SERPIND1	C4BPA	0.4902802968407081	1.1835311908292567E-6
ALB	TF	0.3396289223535468	0.0
IL1A	IL20RA	0.11752543441769557	0.0
APOC3	KNG1	0.4216949883494922	0.0
TEK	SELE	0.18244650429713816	0.0
MMP10	KLK11	0.18747183106640578	0.0283586604778856
TNFRSF1A	IL10RB	0.24225639714305525	0.004285196681163228
F2R	THBD	0.29941798265686764	0.0
XPNPEP2	REN	0.0948755095056046	1.432542973134332E-9
KLK6	TNFRSF1B	0.2618980640480038	0.004285196681163228
KLK6	TNFRSF1A	0.244255725882999	0.004285196681163228
IGHG3	IGHA2	0.3071010852395597	0.004285196681163228
ERVMER34-1	CLU	0.517922941022786	0.0
Total-IGHG	PF4	0.3038513743334183	0.0283586604778856
HBD	IGHA1	0.2983549182866433	8.024779115700653E-5
FCN3	RBP4	0.31753635198997904	0.0283586604778856
IL24	TSLP	0.11266249490775711	1.3248157415546302E-7
HBE1	ALB	0.30146041448069005	0.0
IL1R1	CSTB	0.29360711877186996	1.1835311908292567E-6
IFNG	TSLP	0.08864329962585282	0.0283586604778856
FGF5	IL10RA	0.17828565784101807	0.0
FCN3	THRB	0.37328341480845006	1.3248157415546302E-7
HBD	IGHG3	0.2946874408542908	1.0023796854330413E-5
HBD	IGHG1	0.2905386113348156	1.0023796854330413E-5
CXCL1	SIRT2	0.7254283963728904	0.0283586604778856
CD5	TNFRSF9	0.4540716650980477	0.0
LEP	MMP3	0.15109992988406223	0.0
IGHA2	STOM	0.2762136892246813	8.024779115700653E-5
SERPINA3	CLEC3B	0.3337166793529862	8.024779115700653E-5
CLEC3B	CCL7	0.17106645301549359	6.052689173845494E-4
ERVMER34-1	CFI	0.5663087925675272	0.0
PGF	SPON1	0.3575428945262973	0.0
GSN	AHSG	0.3108858850162366	1.1835311908292567E-6
PLAT	CCL3	0.2582460664428841	1.0023796854330413E-5
IL1R1	HGF	0.28718497122980163	0.0
APOA1	GC	0.40417710835800774	0.0
HBE1	AFM	0.305220588465089	8.024779115700653E-5
PLAUR	CXCL10	0.2591191533844887	1.3248157415546302E-7
IL1R1	CSF1	0.2523488350110149	1.3609158244776154E-10
TNF	IL20RA	0.14136388549721174	1.3609158244776154E-10
LTA	TNFRSF9	0.33872963813692386	1.0023796854330413E-5
GH1	CP	0.16219764058512803	1.0023796854330413E-5
IL2	IL20RA	0.1481356402664227	0.0
HBE1	C7	0.3298152259786656	0.0
IL10	CCL19	0.2801933542622584	8.024779115700653E-5
CP	PSPHP1	0.49993488287566684	0.0
CP	SERPINA7	0.42411562521303686	8.024779115700653E-5
IL10	CCL11	0.27781116014300733	1.0023796854330413E-5
IL10	CCL28	0.3255125330999173	0.0
CCL13	TGFA	0.255891269211757	1.0023796854330413E-5
APOA4	JCHAIN	0.3009371703556399	1.4096222855641827E-8
TNF	IL22RA1	0.10977217433739472	0.0
CP	SERPINA1	0.41490610052358995	0.0
IL10	CCL23	0.27596686683714605	1.3248157415546302E-7
IL10	CCL25	0.2741533348432396	1.1835311908292567E-6
