mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-122-5p,NM_001170881,GPR137,312,330,0.953846153846,-21.9,1,0.01817318,0.426,0.126909635294,0.074219105,-3.79332483736,16,18,11,5UTR,,0,0
hsa-miR-122-5p,NM_001130966,TBXAS1,211,261,0.953846153846,-20.4,1,0.000575054,0.471,0.5104081375,-0.200537931625,-3.79332483736,17,20,9,5UTR,,0,0
hsa-miR-122-5p,XM_017023322,RBFOX1,1389,1416,0.953846153846,-22.6,1,0.0001003649,0.5,0.0,0.0,-3.79332483736,16,21,12,5UTR,,0,0
hsa-miR-122-5p,NM_001040433,SPINK9,1,19,0.961538461538,-19.1,0,0.001516637,0.479,0.0,0.0,-10.3302175208,16,18,9,5UTR,,0,0
hsa-miR-122-5p,NM_001034996,RPL14,10,51,0.961538461538,-19.1,0,0.0001821389,0.324,2.252443125,-0.2303793725,-6.7237674494,16,19,10,5UTR,,0,0
hsa-miR-122-5p,NM_001128835,TRAPPC2,76,104,0.961538461538,-19.4,0,0.002215806,0.426,0.605168555556,0.31437237125,-7.23797013342,13,17,9,5UTR,,0,0
hsa-miR-122-5p,NM_001011658,TRAPPC2,76,104,0.961538461538,-19.4,0,0.002215806,0.426,0.605168555556,0.31437237125,-7.23797013342,13,17,9,5UTR,,0,0
hsa-miR-122-5p,NM_001190255,ZNF630,255,279,0.961538461538,-24.6,0,0.02662631,0.618,0.0640094473684,0.203737575,-8.05661162101,21,24,14,5UTR,,0,0
hsa-miR-122-5p,NM_175735,LYG2,80,127,0.961538461538,-19.6,0,0.00112319,0.5,-0.125346746667,0.469040719,-9.18533651699,16,19,11,5UTR,,0,0
hsa-miR-122-5p,NM_001270421,CFC1,283,317,0.961538461538,-25.3,0,0.0001385277,0.544,-0.460404466667,-0.147550340763,-8.68381468182,18,21,13,5UTR,,0,0
hsa-miR-122-5p,NM_001270420,CFC1,283,317,0.961538461538,-25.3,0,0.0001385277,0.544,-0.460404466667,-0.147550340763,-8.68381468182,18,21,13,5UTR,,0,0
hsa-miR-122-5p,NM_032545,CFC1,283,317,0.961538461538,-25.3,0,0.0001385277,0.544,-0.460404466667,-0.147550340763,-8.68381468182,18,21,13,5UTR,,0,0
hsa-miR-122-5p,NM_198590,BSG,2,23,0.961538461538,-19.8,1,0.009901646,0.385,0.0,0.0,-5.08245545002,16,21,8,5UTR,,0,0
hsa-miR-122-5p,NM_198591,BSG,2,23,0.961538461538,-19.8,1,0.009901646,0.385,0.0,0.0,-5.08245545002,16,21,8,5UTR,,0,0
hsa-miR-122-5p,NM_000254,MTR,417,441,0.961538461538,-18.9,1,0.007603526,0.426,0.5790628,0.62789304625,-7.5174268361,18,24,8,5UTR,,0,0
hsa-miR-122-5p,NM_001291939,MTR,417,441,0.961538461538,-18.9,1,0.007603526,0.426,0.5790628,0.62789304625,-7.5174268361,18,24,8,5UTR,,0,0
hsa-miR-122-5p,NM_001291940,MTR,417,441,0.961538461538,-18.9,1,0.007603526,0.426,0.5790628,0.62789304625,-7.5174268361,18,24,8,5UTR,,0,0
hsa-miR-122-5p,NM_000593,TAP1,21,40,0.961538461538,-18.2,1,0.0007397046,0.471,1.809704625,0.652326141364,-11.9854001571,16,19,8,5UTR,,0,0
hsa-miR-122-5p,NM_138730,HMGN3,123,145,0.961538461538,-17.9,0,0.002287839,0.441,4.68670142857,3.3866220875,-15.0061804725,16,22,7,5UTR,,0,0
hsa-miR-122-5p,NM_004242,HMGN3,123,145,0.961538461538,-17.9,0,0.002287839,0.441,4.68670142857,3.3866220875,-15.0061804725,16,22,7,5UTR,,0,0
hsa-miR-122-5p,NM_001201363,HMGN3,123,145,0.961538461538,-17.9,0,0.002287839,0.441,4.68670142857,3.3866220875,-15.0061804725,16,22,7,5UTR,,0,0
hsa-miR-122-5p,NM_020225,STOX2,1030,1071,0.961538461538,-25.9,1,0.006367142,0.368,3.67135905882,2.347036495,-3.79332483736,17,21,9,5UTR,,0,0
hsa-miR-122-5p,XM_011517106,UBR5,12,34,0.974358974359,-19.3,0,0.01839319,0.397,0.0,0.0,-13.7170498598,18,22,9,5UTR,,0,0
hsa-miR-122-5p,XM_005264359,RNF181,247,264,0.974358974359,-17.4,1,0.288992,0.588,0.0,0.0,-14.4245080817,15,17,9,5UTR,,0,0
hsa-miR-122-5p,XM_006718988,ANO2,789,814,0.974358974359,-20.1,1,0.04778656,0.515,0.0,0.0,-8.57350836846,18,25,8,5UTR,,0,0
hsa-miR-122-5p,NM_001297603,CDCA3,294,314,0.974358974359,-17.2,1,0.03915633,0.529,0.963038321818,0.87537727475,-11.3982828439,17,20,9,5UTR,,0,0
hsa-miR-122-5p,NM_001297602,CDCA3,294,314,0.974358974359,-17.2,1,0.03915633,0.529,1.48692956364,1.59474069,-11.3982828439,17,20,9,5UTR,,0,0
hsa-miR-122-5p,NM_001297604,CDCA3,294,314,0.974358974359,-17.2,1,0.03915633,0.529,1.48692956364,1.59474069,-11.3982828439,17,20,9,5UTR,,0,0
hsa-miR-122-5p,NM_031299,CDCA3,294,314,0.974358974359,-17.2,1,0.03915633,0.529,1.48692956364,1.59474069,-11.3982828439,17,20,9,5UTR,,0,0
hsa-miR-122-5p,XM_011513670,TBC1D1,450,471,0.974358974359,-22.1,1,0.02968886,0.485,0.0,0.0,-8.93173424195,18,21,8,5UTR,,0,0
hsa-miR-122-5p,XM_011536973,PSEN1,538,576,0.974358974359,-24.8,1,0.02202556,0.5,0.0,0.0,-6.25120937538,18,22,11,5UTR,,0,0
hsa-miR-122-5p,NM_015985,ANGPT4,89,120,0.978021978022,-21.3,1,0.09555188,0.426,0.12448623,-0.05104577625,-5.18008091453,17,21,8,5UTR,,0,0
hsa-miR-122-5p,NM_016507,CDK12,298,335,0.980769230769,-21.5,1,0.006979194,0.441,0.596671951724,0.7589759175,-3.9375744462,21,31,8,5UTR,,0,0
hsa-miR-122-5p,NM_015083,CDK12,298,335,0.980769230769,-21.5,1,0.006979194,0.441,0.596671951724,0.7589759175,-3.9375744462,21,31,8,5UTR,,0,0
hsa-miR-122-5p,NM_001243730,RARG,199,219,1.0,-19.5,1,0.02440556,0.294,1.47003075,1.75323247,-6.46951965308,13,17,8,5UTR,,0,0
hsa-miR-122-5p,NM_000966,RARG,199,219,1.0,-19.5,1,0.02440556,0.294,1.47003075,1.75323247,-6.46951965308,13,17,8,5UTR,,0,0
hsa-miR-122-5p,NM_148897,SDR9C7,105,136,1.0,-17.2,1,0.0154967,0.382,0.779890755556,0.5725437575,-11.254033235,13,15,13,5UTR,,0,0
hsa-miR-122-5p,NM_003708,RDH16,1069,1084,1.0,-17.8,0,0.002078382,0.529,1.797625,1.673875,-11.1504741159,14,15,14,5UTR,,0,0
hsa-miR-122-5p,NM_001282613,BEST3,32,56,1.0,-19.3,1,1.674234e-05,0.529,-0.2148239,0.107363163478,-5.61866339543,12,14,12,5UTR,,0,0
hsa-miR-122-5p,NM_032735,BEST3,32,56,1.0,-19.3,1,1.674234e-05,0.529,-0.2148239,0.107363163478,-5.61866339543,12,14,12,5UTR,,0,0
hsa-miR-122-5p,NM_001282615,BEST3,32,56,1.0,-19.3,1,1.674234e-05,0.529,-0.113140511833,0.0108494346022,-5.61866339543,12,14,12,5UTR,,0,0
hsa-miR-122-5p,NM_001282616,BEST3,32,56,1.0,-19.3,1,1.674234e-05,0.529,-0.113140511833,0.0108494346022,-5.61866339543,12,14,12,5UTR,,0,0
hsa-miR-122-5p,NM_130846,PTPRR,73,102,1.0,-20.5,1,4.79331e-05,0.515,1.4357167,1.95982255625,-7.14012814695,20,29,14,5UTR,,0,0
hsa-miR-122-5p,XM_011537775,GLIPR1,106,143,1.0,-21.4,1,0.001788741,0.515,0.0,0.0,-7.83842080981,16,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_022652,DUSP6,335,350,1.0,-17.6,1,0.004020492,0.456,0.535612216667,2.0292408725,-7.25589684595,12,15,6,5UTR,,0,0
hsa-miR-122-5p,NM_001946,DUSP6,335,350,1.0,-17.6,1,0.004020492,0.456,0.535612216667,2.0292408725,-7.25589684595,12,15,6,5UTR,,0,0
hsa-miR-122-5p,NM_001204070,ANKS1B,184,204,1.0,-20.0,1,0.03293727,0.574,2.88362590909,3.7003285375,-8.57350836846,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_001204069,ANKS1B,184,204,1.0,-20.0,1,0.03293727,0.574,2.88362590909,3.7003285375,-8.57350836846,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_001204068,ANKS1B,184,204,1.0,-20.0,1,0.03293727,0.574,2.88362590909,3.7003285375,-8.57350836846,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_181670,ANKS1B,184,204,1.0,-20.0,1,0.03293727,0.574,2.88362590909,3.7003285375,-8.57350836846,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_003122,SPINK1,64,109,1.0,-20.9,1,0.01773576,0.5,0.326152571429,0.0936847545,-5.58516405585,15,19,7,5UTR,,0,0
hsa-miR-122-5p,NM_001243253,TIGD6,323,342,1.0,-18.7,1,0.0003909562,0.456,0.132448636364,0.12446054875,-12.2551227614,16,19,7,5UTR,MIRT664417,0,0
hsa-miR-122-5p,NM_001129891,FAM196B,1,36,1.0,-21.0,1,0.2518859,0.6,3.64031533333,2.889287775,-8.42925875962,18,35,8,5UTR,,0,0
hsa-miR-122-5p,XM_011534692,COL23A1,386,404,1.0,-19.4,1,0.0008618692,0.544,0.0,0.0,-8.57350836846,15,18,11,5UTR,,0,0
hsa-miR-122-5p,NM_014594,ZNF354C,249,273,1.0,-21.9,1,0.003589469,0.338,0.329507809091,0.04543211875,-7.14012814695,16,19,9,5UTR,,0,0
hsa-miR-122-5p,NM_001146699,RBM19,139,173,1.0,-19.3,1,9.167327e-05,0.426,2.73986961538,0.5974928,-7.14012814695,17,34,13,5UTR,,0,0
hsa-miR-122-5p,XM_006719639,COQ5,7,29,1.0,-21.5,1,0.00193793,0.379,0.0,0.0,-3.9375744462,17,22,11,5UTR,,0,0
hsa-miR-122-5p,XM_006719639,COQ5,259,307,1.0,-21.4,1,0.008497112,0.603,0.0,0.0,-4.79441436372,16,22,8,5UTR,,0,0
hsa-miR-122-5p,NM_022916,VPS33A,113,131,1.0,-19.4,1,0.0005012566,0.441,-0.0311659142857,0.6526622275,-11.7439832152,15,18,10,5UTR,,0,0
hsa-miR-122-5p,NM_032554,HCAR1,175,204,1.0,-19.3,0,0.0004355617,0.412,-0.6145435,-0.0970062175,-6.39340103047,14,19,8,5UTR,,0,0
hsa-miR-122-5p,NM_180699,SNRNP35,28,55,1.0,-19.5,1,0.001542277,0.441,-0.116304285714,-0.244075851974,-8.55010550196,14,16,14,5UTR,,0,0
hsa-miR-122-5p,NM_152943,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_003415,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165885,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165883,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165887,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165886,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165884,ZNF268,94,117,1.0,-21.3,0,0.0002405596,0.412,-0.46018146,-1.0964410475,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_001165881,ZNF268,29,52,1.0,-21.3,0,0.0002880752,0.412,-0.46018146,-1.05203830478,-9.28323165034,19,23,10,5UTR,,0,0
hsa-miR-122-5p,NM_006783,GJB6,389,443,1.0,-25.0,1,0.0004641194,0.471,1.16428333333,1.03632796875,-6.23647057278,17,27,9,5UTR,,0,0
hsa-miR-122-5p,NM_052851,STARD13,9,27,1.0,-20.3,0,0.0006304245,0.518,0.0,0.0,-8.05822672855,15,18,9,5UTR,MIRT023222,0,0
hsa-miR-122-5p,NM_001286832,RCBTB2,438,458,1.0,-20.3,0,0.007624384,0.559,0.691189872727,0.742381425,-9.30110521598,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_013959,NRG1,478,497,1.0,-20.4,1,0.2385373,0.397,3.0309585,2.4180871925,-3.79332483736,16,19,11,5UTR,,0,0
hsa-miR-122-5p,NM_003878,GGH,275,296,1.0,-20.2,0,0.001065176,0.265,3.3278623,1.7177707825,-14.9595563281,18,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_184087,TRIM55,63,83,1.0,-16.6,1,0.01970595,0.426,1.3394071,2.227639935,-16.8676538171,13,15,13,5UTR,,0,0
hsa-miR-122-5p,NM_000756,CRH,147,170,1.0,-19.2,1,7.803875e-05,0.529,0.92586525,1.44723554475,-12.4227871604,17,23,8,5UTR,,0,0
hsa-miR-122-5p,NM_033285,TP53INP1,270,291,1.0,-18.5,1,0.04307723,0.559,1.6815774125,3.476616945,-7.13993463463,19,21,11,5UTR,,0,0
hsa-miR-122-5p,NM_001135733,TP53INP1,270,291,1.0,-18.5,1,0.04307723,0.559,1.6815774125,3.476616945,-7.13993463463,19,21,11,5UTR,,0,0
hsa-miR-122-5p,NM_145690,YWHAZ,161,195,1.0,-16.5,1,0.007276335,0.412,3.20773857143,2.43100871125,-14.9544242414,13,19,8,5UTR,,0,0
hsa-miR-122-5p,XM_017013960,EBAG9,468,516,1.0,-22.0,1,0.1417778,0.485,0.0,0.0,-11.254033235,14,20,9,5UTR,,0,0
hsa-miR-122-5p,XM_017006453,CD200,47,65,1.0,-19.6,1,1.128683e-05,0.412,0.0,0.0,-13.6971789704,15,18,8,5UTR,,0,0
hsa-miR-122-5p,XM_011512931,GRAMD1C,104,119,1.0,-16.7,1,0.001300446,0.647,0.0,0.0,-6.24613133204,13,15,10,5UTR,,0,0
hsa-miR-122-5p,NM_022776,OSBPL11,412,431,1.0,-17.0,1,0.3837096,0.515,1.1824470625,1.73750215875,-13.3533796209,13,19,8,5UTR,,0,0
hsa-miR-122-5p,NM_001008487,SLC41A3,1,22,1.0,-19.4,1,0.002467521,0.412,0.0,0.0,-7.14012814695,15,21,8,5UTR,,0,0
hsa-miR-122-5p,NM_153330,DNAJB8,460,508,1.0,-24.0,0,0.04849083,0.441,0.815710875,1.4176568875,-5.69428359855,16,19,14,5UTR,,0,0
hsa-miR-122-5p,NM_001242374,ANAPC13,685,711,1.0,-19.9,1,0.0001816631,0.544,0.07722034,0.13202080875,-6.39038094088,20,26,10,5UTR,,0,0
hsa-miR-122-5p,NM_001256045,PIK3CB,203,221,1.0,-17.8,1,4.539469e-06,0.662,0.277796,0.04789565,-6.9077940081,11,13,11,5UTR,,0,0
hsa-miR-122-5p,NM_001013650,PRR23B,201,216,1.0,-17.4,1,0.06171674,0.353,0.0029048625,0.007643103125,-12.4965397034,13,15,8,5UTR,,0,0
hsa-miR-122-5p,XM_017006548,SS18L2,549,577,1.0,-20.7,1,0.0008712708,0.485,0.0,0.0,-5.22670505887,16,20,9,5UTR,,0,0
hsa-miR-122-5p,XM_017006475,NKTR,481,518,1.0,-20.5,1,0.0003518622,0.5,0.0,0.0,-12.4080483578,15,17,15,5UTR,,0,0
hsa-miR-122-5p,XM_006712960,CCR3,100,126,1.0,-23.6,0,0.0007778895,0.544,0.0,0.0,-8.8512855685,18,26,8,5UTR,,0,0
hsa-miR-122-5p,NM_003212,TDGF1,30,77,1.0,-21.7,0,3.659797e-05,0.368,-0.05582445,-0.489479384185,-6.51454019368,15,18,14,5UTR,,0,0
hsa-miR-122-5p,XM_011534249,ACTR8,192,229,1.0,-25.5,1,0.06129828,0.559,0.0,0.0,-3.9375744462,18,21,14,5UTR,,0,0
hsa-miR-122-5p,XM_011534197,CADPS,249,275,1.0,-19.2,1,0.2596209,0.265,0.0,0.0,-12.2551227614,14,18,10,5UTR,,0,0
hsa-miR-122-5p,XM_017006983,ROBO1,443,464,1.0,-23.5,1,0.03605738,0.279,0.0,0.0,-9.28609867714,17,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_002208,ITGAE,43,62,1.0,-22.6,1,0.002609725,0.294,0.1048579,0.157612816806,-4.95700071937,17,19,10,5UTR,,0,0
hsa-miR-122-5p,NM_144611,CYB5D2,486,518,1.0,-21.4,1,3.483571e-05,0.368,0.390968111111,0.1164254225,-9.59293464163,15,22,9,5UTR,,0,0
hsa-miR-122-5p,NM_001254755,CYB5D2,21,65,1.0,-21.4,1,7.922637e-07,0.368,0.3303645,0.174194876576,-9.59293464163,15,22,9,5UTR,,0,0
hsa-miR-122-5p,NM_020877,DNAH2,1202,1223,1.0,-21.0,0,0.009726368,0.5,-0.1036831125,-0.287845285,-8.03980386946,17,21,8,5UTR,,0,0
hsa-miR-122-5p,NM_001303,COX10,50,68,1.0,-20.7,0,0.0587042,0.309,-0.772132222222,-0.641469328625,-14.3974984646,16,18,12,5UTR,,0,1
hsa-miR-122-5p,NM_000286,PEX12,287,337,1.0,-20.3,1,0.003108765,0.426,-0.36094535,0.54291909625,-8.42925875962,13,17,10,5UTR,,0,0
hsa-miR-122-5p,XM_017028594,COMT,417,439,1.0,-21.5,1,6.771744e-05,0.353,0.0,0.0,-9.07621697429,17,22,8,5UTR,,0,0
hsa-miR-122-5p,NM_030573,THAP7,201,223,1.0,-23.5,1,0.0003753307,0.294,1.04697818182,1.08452265125,-8.42925875962,19,22,9,5UTR,,0,0
hsa-miR-122-5p,XM_017028533,GAS2L1,481,507,1.0,-21.0,1,0.04303832,0.397,0.0,0.0,-6.10695976654,15,19,9,5UTR,,0,0
hsa-miR-122-5p,XM_017028533,GAS2L1,297,322,1.0,-19.2,0,0.01118424,0.397,0.0,0.0,-7.24998975393,18,25,9,5UTR,,0,0
hsa-miR-122-5p,NM_001042682,RERE,509,529,1.0,-21.1,0,0.02994387,0.441,0.3859517,0.00121424025,-9.34574223368,17,20,11,5UTR,,0,0
hsa-miR-122-5p,NM_001428,ENO1,112,128,1.0,-16.0,1,0.05821746,0.515,0.1608984,0.370501325,-9.45376307613,15,16,15,5UTR,,0,0
hsa-miR-122-5p,NM_025106,SPSB1,12,32,1.0,-19.4,1,0.0003084456,0.344,0.405757397778,0.186251626,-11.3294737283,14,20,9,5UTR,,0,0
hsa-miR-122-5p,NM_001302,CORT,484,528,1.0,-22.6,0,0.0005041023,0.309,-0.10724321,0.231794335,-5.69428359855,19,26,13,5UTR,,0,0
hsa-miR-122-5p,NM_030907,RSG1,382,400,1.0,-18.0,0,0.0240897,0.338,-0.228527833333,1.90321232,-7.84025412874,16,18,10,5UTR,,0,0
hsa-miR-122-5p,NM_203401,STMN1,2,21,1.0,-20.8,1,3.14214e-08,0.3,0.325408071429,-0.00982969083333,-10.8871432976,15,19,10,5UTR,,0,0
hsa-miR-122-5p,NM_001923,DDB1,200,217,1.0,-18.4,1,0.0009756927,0.397,0.78606478,0.3144723075,-6.39038094088,14,17,10,5UTR,,0,0
hsa-miR-122-5p,XM_017017701,SLC22A10,1156,1188,1.0,-18.3,0,0.03120287,0.515,0.0,0.0,-6.7506732568,14,16,14,5UTR,,0,0
hsa-miR-122-5p,XM_017017704,SLC22A10,712,744,1.0,-18.3,0,0.03120287,0.515,0.0,0.0,-6.7506732568,14,16,14,5UTR,,0,0
hsa-miR-122-5p,NM_024771,NAA40,64,81,1.0,-21.0,0,0.0005409238,0.338,0.231234625,0.75729510125,-6.93679006688,15,17,8,5UTR,,0,0
hsa-miR-122-5p,NM_144585,SLC22A12,382,406,1.0,-20.7,1,0.0006794408,0.632,0.0200862818182,-0.15113052,-8.57350836846,16,18,16,5UTR,,0,0
hsa-miR-122-5p,NM_001276326,SLC22A12,382,406,1.0,-20.7,1,0.0006794408,0.632,0.0200862818182,-0.15113052,-8.57350836846,16,18,16,5UTR,,0,0
hsa-miR-122-5p,NM_001276327,SLC22A12,382,406,1.0,-20.7,1,0.0006794408,0.632,0.0200862818182,-0.15113052,-8.57350836846,16,18,16,5UTR,,0,0
hsa-miR-122-5p,NM_153378,SLC22A12,382,406,1.0,-20.7,1,0.0006794408,0.632,0.0200862818182,-0.15113052,-8.57350836846,16,18,16,5UTR,,0,0
hsa-miR-122-5p,NM_001242486,EIF1AD,8,55,1.0,-22.9,1,6.814457e-05,0.441,0.152245378,0.05236945875,-8.42925875962,18,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_001242485,EIF1AD,8,55,1.0,-22.9,1,6.814457e-05,0.441,0.152245378,0.05236945875,-8.42925875962,18,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_032325,EIF1AD,8,55,1.0,-22.9,1,6.814457e-05,0.441,0.152245378,0.05236945875,-8.42925875962,18,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_001242482,EIF1AD,8,55,1.0,-22.9,1,6.814457e-05,0.441,0.152245378,0.05236945875,-8.42925875962,18,21,10,5UTR,,0,0
hsa-miR-122-5p,NM_001242481,EIF1AD,8,55,1.0,-22.9,1,6.814457e-05,0.441,0.152245378,0.05236945875,-8.42925875962,18,21,10,5UTR,,0,0
hsa-miR-122-5p,XM_017028559,RABL2B,144,197,1.0,-21.9,1,0.001448563,0.632,0.0,0.0,-5.93929536754,17,23,11,5UTR,,0,0
hsa-miR-122-5p,NM_198270,NHS,98,117,1.0,-20.3,0,0.0003447874,0.412,0.0888400914286,0.741438974,-7.84025412874,17,19,13,5UTR,,0,0
hsa-miR-122-5p,NM_001024666,SH3KBP1,77,112,1.0,-19.8,1,0.01730608,0.544,3.571293,1.9443231775,-6.76234892161,17,19,17,5UTR,,0,0
hsa-miR-122-5p,NM_173699,MAGEB18,144,173,1.0,-20.5,0,0.0009370752,0.559,0.0197272727273,0.3657150475,-10.2259969414,16,21,11,5UTR,,0,0
hsa-miR-122-5p,NM_006201,CDK16,427,483,1.0,-23.0,1,0.01592916,0.485,5.268828125,2.22820962375,-5.45975413917,20,29,8,5UTR,,0,0
hsa-miR-122-5p,XM_017029512,SPACA5,645,669,1.0,-16.0,1,0.00885674,0.515,0.0,0.0,-6.08354497639,18,24,8,5UTR,,0,0
hsa-miR-122-5p,NM_003886,AKAP4,102,122,1.0,-16.6,0,0.01918041,0.588,0.39782438,0.66750460125,-13.5233294908,16,20,10,5UTR,,0,0
hsa-miR-122-5p,NM_001281463,SMC1A,252,275,1.0,-20.3,1,0.002324802,0.412,0.417028475,0.85050593375,-6.23647057278,16,23,8,5UTR,,0,0
hsa-miR-122-5p,XM_017029489,IGBP1,137,155,1.0,-19.5,1,0.003310867,0.368,0.0,0.0,-12.2551227614,15,18,10,5UTR,,0,0
hsa-miR-122-5p,NM_005296,LPAR4,283,319,1.0,-18.6,1,0.2224551,0.544,1.62594788889,1.321707345,-12.4965397034,17,36,9,5UTR,,0,0
hsa-miR-122-5p,NM_001278000,LPAR4,283,319,1.0,-18.6,1,0.0317832,0.529,1.62594788889,1.107795925,-12.4965397034,17,36,9,5UTR,,0,0
hsa-miR-122-5p,NM_001079518,MED24,255,282,1.0,-19.1,1,0.0004423081,0.426,0.00876175,0.1251446175,-5.962462745,17,22,13,5UTR,,0,0
hsa-miR-122-5p,NM_181535,KRT28,59,78,1.0,-21.7,0,0.0004239076,0.603,0.536096222222,0.2353226475,-13.042657981,17,19,12,5UTR,,0,0
hsa-miR-122-5p,NM_000223,KRT12,9,57,1.0,-23.1,0,0.006427592,0.368,0.0,0.0,-10.2047627902,16,19,13,5UTR,,0,0
hsa-miR-122-5p,NM_033185,KRTAP3-3,12,31,1.0,-17.0,0,0.09351743,0.533,1.26166666667,0.5194,-14.1844758471,17,19,11,5UTR,,0,0
hsa-miR-122-5p,NM_005899,NBR1,41,57,1.0,-18.3,1,0.02399681,0.426,1.30359395,0.634412811776,-7.18180183587,15,16,15,5UTR,,0,0
hsa-miR-122-5p,NM_001291572,NBR1,41,57,1.0,-18.3,1,0.02399681,0.426,1.30359395,0.634412811776,-7.18180183587,15,16,15,5UTR,,0,0
hsa-miR-122-5p,NM_001291571,NBR1,41,57,1.0,-18.3,1,0.02399681,0.426,1.30359395,0.634412811776,-7.18180183587,15,16,15,5UTR,,0,0
hsa-miR-122-5p,NM_001261439,ETV4,40,81,1.0,-19.2,1,0.001970964,0.456,0.361373,0.741778519554,-11.254033235,12,17,9,5UTR,,0,0
hsa-miR-122-5p,NM_002265,KPNB1,141,160,1.0,-22.4,1,4.86098e-05,0.265,1.71894622222,1.61911549375,-9.67176522795,18,19,18,5UTR,,0,0
hsa-miR-122-5p,XM_005257286,HOXB8,147,175,1.0,-21.7,1,0.0001387185,0.559,0.0,0.0,-3.9375744462,21,28,8,5UTR,,0,0
hsa-miR-122-5p,NM_020178,CA10,899,934,1.0,-20.9,0,4.672757e-05,0.382,3.60937,2.64774513625,-8.68381468182,14,17,9,5UTR,,0,0
hsa-miR-122-5p,NM_001288653,CLTC,239,257,1.0,-20.9,0,4.911697e-05,0.25,2.743754125,2.322092215,-7.99317972512,14,18,8,5UTR,,0,0
hsa-miR-122-5p,NM_004859,CLTC,239,257,1.0,-20.9,0,4.911697e-05,0.25,2.743754125,2.322092215,-7.99317972512,14,18,8,5UTR,,0,0
hsa-miR-122-5p,NM_001099786,ICAM2,239,257,1.0,-21.5,0,0.07709815,0.441,0.590689514286,-0.17230478375,-13.7988092963,16,18,10,5UTR,,0,0
hsa-miR-122-5p,NM_018089,ANKZF1,144,190,1.0,-21.1,1,2.271859e-05,0.412,0.0824666153846,-0.01890004875,-7.2843777558,16,20,10,5UTR,,0,0
hsa-miR-122-5p,NM_001042410,ANKZF1,71,117,1.0,-21.1,1,8.644187e-05,0.412,0.0824666153846,0.2771472425,-7.2843777558,16,20,10,5UTR,,0,0
hsa-miR-122-5p,NM_020864,NYAP2,100,119,1.0,-18.5,0,0.001706142,0.456,2.14206952857,2.70185127,-11.9225069986,16,19,9,5UTR,,0,0
hsa-miR-122-5p,XM_011510752,SLC16A14,298,317,1.0,-19.4,1,3.592362e-05,0.382,0.0,0.0,-13.4976292297,17,19,12,5UTR,,0,0
hsa-miR-122-5p,NM_005718,ARPC4,261,277,1.0,-16.9,0,0.0006595336,0.441,1.86564901,0.70275448825,-8.06785358064,15,16,15,5UTR,,0,0
hsa-miR-122-5p,NM_080538,COLQ,19,38,1.0,-18.8,0,0.004162566,0.418,2.11845457143,0.24231896625,-10.552694589,17,19,10,5UTR,,0,0
hsa-miR-122-5p,NM_001195098,ANKRD28,310,332,1.0,-21.2,0,0.0009571658,0.529,2.38199,0.18544032325,-9.7696426638,18,22,11,5UTR,,0,0
hsa-miR-122-5p,NM_001131010,SATB1,113,141,1.0,-22.1,0,0.05445916,0.559,1.52886548333,1.0712210975,-6.85795948057,15,17,15,5UTR,,1,0
hsa-miR-122-5p,XM_005265060,RBMS3,203,222,1.0,-22.6,0,0.001772487,0.456,0.0,0.0,-11.7623022645,17,19,15,5UTR,,0,0
hsa-miR-122-5p,NM_000565,IL6R,81,97,1.0,-18.4,1,1.397659e-05,0.265,-0.177311428571,0.46507989875,-13.7119177731,15,16,15,5UTR,,0,0
